viewpoint,time_index,reference_Ev_lx,reference_DGP,EIGCM_Ev_lx,EIGCM_DGP,Jones_dcglare_Ev_lx,Jones_dcglare_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_Balanced_DGP
Viewpoint 1,518,661.584294,0.197835,665.7301,0.1980784,673.5293,0.1995361398144041,663.2768880518372,0.1989343533286428
Viewpoint 1,519,446.835408,0.185229,449.63562,0.1853936,454.9418,0.1867051081743151,446.6756094837019,0.1862198582766933
Viewpoint 1,520,206.704877,0.171134,207.79042,0.1711973,210.25352,0.1723416975796637,205.54305146302332,0.1720653771208794
Viewpoint 1,535,91.852666,0.164392,92.604637,0.1644359,93.665901,0.1654980456713456,92.39889107505286,0.1654238149061056
Viewpoint 1,536,513.861999,0.189164,517.5874,0.1893824,523.5589,0.1907329438631259,512.4408690981337,0.1900802790160604
Viewpoint 1,537,964.034793,0.221272,972.60394,0.2165035,983.86316,0.2177527006611032,958.3665997720352,0.2163684283153867
Viewpoint 1,538,1366.557886,0.262118,1374.0441,0.2444535,1389.9541,0.2455821,1360.8025703715996,0.2611728990890598
Viewpoint 1,539,1653.571647,0.280631,1664.2418,0.2651876,1683.434,0.2632514,1648.3125512180384,0.2803593448758005
Viewpoint 1,540,1743.984705,0.286115,1754.6754,0.2706081,1774.7017,0.2686949,1744.6839986109574,0.2867190201696251
Viewpoint 1,541,1640.213918,0.279976,1651.135,0.2645721,1669.7498,0.2626008,1630.1440993685271,0.2795553315566146
Viewpoint 1,542,1345.129464,0.26154,1357.0414,0.2435727,1372.1755,0.2448249,1348.0411992075583,0.2610339315060623
Viewpoint 1,543,905.809691,0.214787,913.35095,0.2126137,923.55176,0.2142124027655412,903.2481536375524,0.2130206666185243
Viewpoint 1,544,436.783485,0.184639,440.0701,0.1848321,444.98944,0.1861208924711306,432.34751226392586,0.1853787989698924
Viewpoint 1,559,459.735294,0.186487,507.24942,0.1887755,517.88611,0.1903998707470812,440.8177341800659,0.1858760009963698
Viewpoint 1,560,1023.648124,0.22601,1032.0215,0.22049,1044.3885,0.2218274,1017.5936814327528,0.2203205069337676
Viewpoint 1,561,4257.666337,0.428652,4303.7559,0.4253854,4213.4404,0.4107741,3668.723747470276,0.3930817896710126
Viewpoint 1,562,6107.335357,0.542172,6137.9307,0.5269766,6396.3027,0.5389159,5030.298767501665,0.4719742604909901
Viewpoint 1,563,3417.79371,0.382289,3425.0654,0.3744183,3465.2307,0.3726069,3382.6271271719816,0.3820586750091036
Viewpoint 1,564,3779.842904,0.404114,3796.7512,0.3967664,3838.4077,0.3950277,3750.657729094272,0.4044254908329878
Viewpoint 1,565,3724.263157,0.4015,3751.1282,0.3947323,3789.0479,0.3928678,3675.3158932335054,0.4005501755022702
Viewpoint 1,566,25954.270742,1.0,38849.926,1.0,26878.562,1.0,32940.99924539463,1.0
Viewpoint 1,567,30573.525218,1.0,29293.781,1.0,24563.525,1.0,28533.49869212966,1.0
Viewpoint 1,568,3751.593508,0.405342,3904.7197,0.4082751,4014.0823,0.411382,3407.725639673377,0.3944080406190394
Viewpoint 1,583,405.664418,0.18298,437.14728,0.1846605,445.30768,0.1861395413342011,390.1536036696965,0.1829020165354112
Viewpoint 1,584,834.643989,0.208002,838.87311,0.2082419,848.75476,0.2098219163079936,828.6225329784385,0.2086401426858343
Viewpoint 1,585,1542.580282,0.272503,1550.2618,0.2584585,1568.642,0.2564181,1524.878733126891,0.2712733446182374
Viewpoint 1,586,4851.775172,0.460062,4733.5688,0.4451782,4893.6807,0.4510765,4063.5722262024856,0.4158957521477736
Viewpoint 1,587,2700.92472,0.340109,2706.1238,0.3304171,2737.5115,0.3277638,2676.2774723782195,0.3412365041731904
Viewpoint 1,588,8503.340712,0.718395,9208.582,0.7802336,9001.4609,0.6997076,8239.149553575242,0.7640869431762768
Viewpoint 1,589,13208.789129,1.0,10782.039,0.9178517,13274.392,0.9586782,8323.355958885148,0.6707795446180336
Viewpoint 1,590,18232.919035,1.0,15070.359,1.0,18271.744,1.0,21619.62662079816,1.0
Viewpoint 1,591,1619.836084,0.279888,1637.7832,0.2647924,1654.3079,0.2627206,1607.5574087795706,0.2794350248682126
Viewpoint 1,592,3466.678644,0.387516,3691.959,0.3958102,3826.8267,0.3988031,3182.137519542364,0.3799593405807682
Viewpoint 1,607,681.645825,0.207707,759.97052,0.2036103,775.09912,0.20549829355682,640.3727733437368,0.1975898817952773
Viewpoint 1,608,1347.999339,0.258888,1357.8452,0.2436899,1374.6658,0.2445289,1334.458396892259,0.2559309626250087
Viewpoint 1,609,5666.761116,0.517683,5798.748,0.527299,5650.9727,0.4946986,4743.624797755719,0.4564990013343477
Viewpoint 1,610,8088.537755,0.661888,8434.6162,0.6608717,8883.1875,0.6841488,6512.570330878234,0.5589842105722898
Viewpoint 1,611,4620.59325,0.452522,4638.5859,0.4455917,4694.8335,0.4445038,4567.31694597019,0.4503773862763409
Viewpoint 1,612,5292.917052,0.49268,5311.2256,0.4863761,5368.2451,0.4851452,5214.674783256938,0.489358163677745
Viewpoint 1,613,5461.379904,0.50376,5489.8286,0.49807,5540.2407,0.4967342,5339.7214608087,0.4978832495571076
Viewpoint 1,614,4799.702846,0.466313,4853.7026,0.4621778,4891.4497,0.4600542,4735.721039716628,0.4647970976646679
Viewpoint 1,615,39034.108245,1.0,38143.984,1.0,30681.057,1.0,36833.12586348564,1.0
Viewpoint 1,616,1648.840432,0.285448,1691.4031,0.2709323,1704.3599,0.2676007,1614.941080323862,0.2843389756670073
Viewpoint 1,631,475.701615,0.199044,565.65637,0.192204,578.98004,0.1939861763951415,428.2869819059373,0.1851404458378785
Viewpoint 1,632,1465.508248,0.26651,1480.3057,0.2516635,1498.8987,0.2519485,1452.7525902705224,0.264802509515034
Viewpoint 1,633,4238.765294,0.433594,4368.3306,0.4399174,4247.4736,0.4108322,3379.2444338096457,0.3773321420920712
Viewpoint 1,634,6059.880119,0.548685,6115.5117,0.5250137,6548.4673,0.5451922,3887.4635056205,0.4058324254690593
Viewpoint 1,635,7132.917035,0.603848,7377.8916,0.5962106,7890.77,0.6244485,5486.516516767696,0.5042906297314022
Viewpoint 1,636,11964.998793,0.991836,8800.5195,0.8596915,13928.89,1.0,11739.346518629864,1.0
Viewpoint 1,637,24938.333696,1.0,9967.1836,0.9743065,24680.242,1.0,8356.053298570165,0.673434370127879
Viewpoint 1,638,37125.238699,1.0,34584.426,1.0,36741.059,1.0,49768.99525878106,1.0
Viewpoint 1,639,39368.986909,1.0,47146.723,1.0,29749.656,1.0,37320.96414055448,1.0
Viewpoint 1,640,2817.312418,0.346433,3115.7642,0.3623117,3309.5959,0.3676303,2484.516903521905,0.3381678787865851
Viewpoint 1,655,599.774978,0.199326,661.8006,0.1978477,675.04486,0.1996251031195929,565.8545558449271,0.1932156624280972
Viewpoint 1,656,1233.025216,0.24657,1246.8218,0.236675,1262.0413,0.2358913,1227.1970065946052,0.2468587065409444
Viewpoint 1,657,2284.890829,0.314906,2296.6235,0.3050587,2325.1606,0.3012361,2252.3025681529243,0.3148485568764482
Viewpoint 1,658,6647.843813,0.58049,6755.4731,0.5632231,7098.1011,0.5794439,5324.653649172009,0.4890151633003398
Viewpoint 1,659,8629.538374,0.704935,8636.5361,0.6740633,9040.5811,0.694533,7435.07770731196,0.6142267379377047
Viewpoint 1,660,12834.273862,1.0,14666.971,1.0,14053.223,1.0,12515.564657891677,1.0
Viewpoint 1,661,4682.696189,0.458037,4702.6978,0.4510695,4747.8486,0.4494869,4590.244153771744,0.4540906399130953
Viewpoint 1,662,4069.050166,0.42289,4098.4873,0.4166335,4133.3838,0.4147667,4013.973644197806,0.4221094841556311
Viewpoint 1,663,2829.788952,0.352852,2875.3171,0.3452635,2899.2729,0.343146,2786.9015623698547,0.3515120140571792
Viewpoint 1,664,3943.536191,0.414752,4190.8516,0.4257983,4324.5205,0.427993,3623.666603263401,0.4051703055929755
Viewpoint 1,679,579.63915,0.206799,658.67804,0.1976644,674.50201,0.1995932161117405,555.9209681303374,0.1987603031565344
Viewpoint 1,680,1528.338221,0.269099,1540.7826,0.2577379,1560.2288,0.2555429,1511.3599992560703,0.2691952189897658
Viewpoint 1,681,4088.897288,0.424164,4333.8872,0.4364329,4146.2544,0.404932,3339.6503565445505,0.3741820277915536
Viewpoint 1,682,4088.589509,0.420581,4115.9712,0.414057,4169.7788,0.4129667,4021.732111415899,0.4177638234593841
Viewpoint 1,683,5270.546877,0.490079,5257.1528,0.4817555,5322.4678,0.48115,5166.123827107848,0.4849220094756177
Viewpoint 1,684,12004.082759,0.98436,14821.016,1.0,13999.129,1.0,12126.085547602836,1.0
Viewpoint 1,685,26030.706938,1.0,11276.862,1.0,25573.078,1.0,10147.845586266254,0.7774943538043434
Viewpoint 1,686,36183.398754,1.0,42137.711,1.0,37072.305,1.0,50150.037104326206,1.0
Viewpoint 1,687,37241.937964,1.0,33107.613,1.0,29445.93,1.0,37428.59867567995,1.0
Viewpoint 1,688,3354.721718,0.382721,3610.5632,0.3912246,3760.5864,0.3938755,2971.7454112374885,0.3692210815405298
Viewpoint 1,703,629.821923,0.200229,696.35083,0.1998758,711.02649,0.2017372274505783,622.2357160255676,0.1974205286932966
Viewpoint 1,704,1323.629442,0.256975,1333.745,0.2422454,1350.1436,0.2424668,1311.8503995955436,0.2541350602055892
Viewpoint 1,705,2432.992947,0.323403,2445.3721,0.314387,2476.0574,0.3116608,2396.7019200746927,0.3231677914803763
Viewpoint 1,706,6438.011109,0.560122,6855.1885,0.5688852,7149.2358,0.582364,5479.753874844911,0.4981769263808149
Viewpoint 1,707,8823.339463,0.715463,8666.1318,0.6755961,9080.2676,0.6967465,7420.356432329825,0.6133890414390886
Viewpoint 1,708,13178.0914,1.0,14922.855,1.0,14130.799,1.0,12584.6272757671,1.0
Viewpoint 1,709,5080.105255,0.481369,5110.0581,0.4755746,5158.0269,0.4739615,4979.732234753656,0.4768998196187036
Viewpoint 1,710,4454.367033,0.445884,4495.1553,0.4402109,4531.8794,0.4384724,4308.418505665467,0.439836343570147
Viewpoint 1,711,3104.229937,0.369136,3152.7937,0.3619511,3178.073,0.3599263,3049.210891675608,0.3673009076145254
Viewpoint 1,712,4359.926541,0.444733,4398.3037,0.4620642,4504.1201,0.4391907,3624.739674488156,0.4059444148451089
Viewpoint 1,727,534.634805,0.191338,579.40222,0.1930109,589.63892,0.1946117942315402,521.7320494126888,0.1906256713005248
Viewpoint 1,728,1073.234705,0.2319,1085.0853,0.2236065,1098.0857,0.225929,1070.1279076483268,0.2269873047329218
Viewpoint 1,729,3802.131126,0.400607,3909.0764,0.4018298,3843.3618,0.3891584,3374.0053835326994,0.3760026719405744
Viewpoint 1,730,5541.244843,0.506877,5602.4907,0.4956898,5805.4795,0.5039073,4612.047291005448,0.4473712466236877
Viewpoint 1,731,3460.369054,0.384809,3476.0625,0.3774355,3516.7715,0.3756519,3433.788061141014,0.3852101885047518
Viewpoint 1,732,9985.025671,0.82037,9195.1621,0.811752,10921.089,0.8146263,9879.13106691618,0.8811266148804501
Viewpoint 1,733,16983.032774,1.0,17158.85,1.0,16637.416,1.0,9585.198116529824,0.7443466411129149
Viewpoint 1,734,22500.05186,1.0,23371.391,1.0,23260.752,1.0,9474.657874581706,0.7453383148314028
Viewpoint 1,735,2247.537662,0.318009,2275.3586,0.30679,2296.4907,0.3036785,2220.812432345766,0.3173208403699851
Viewpoint 1,736,1151.668626,0.251964,1170.1803,0.2318817,1181.136,0.2346448,1141.7238208059732,0.2496932845946809
Viewpoint 1,751,92.956987,0.164457,93.446335,0.1644853,94.518417,0.1655480033323382,93.02838509571258,0.1654607662051183
Viewpoint 1,752,391.618413,0.181988,394.93311,0.1821826,399.45953,0.1834482584312904,391.47788817224426,0.1829797520357107
Viewpoint 1,753,707.226867,0.200514,712.23389,0.2008081,720.41022,0.2022880421866058,702.5621357747061,0.2012403973699752
Viewpoint 1,754,989.588197,0.226175,999.0415,0.2180449,1010.5422,0.2193188,985.2107078554224,0.2206388457302373
Viewpoint 1,755,1186.648816,0.24736,1195.423,0.2320726,1209.207,0.232714,1185.0798110871767,0.2454849219805018
Viewpoint 1,756,1249.223542,0.253755,1256.4841,0.2365558,1270.9644,0.2363526,1251.3108476821278,0.2529641050887596
Viewpoint 1,757,1157.822465,0.243299,1165.6188,0.2302786,1179.0499,0.2309496,1152.868915705431,0.2429053879600416
Viewpoint 1,758,944.618886,0.220549,951.01526,0.2151198,961.99048,0.2164688011109166,931.5852442186908,0.2146840538356371
Viewpoint 1,759,655.42907,0.197474,659.75415,0.1977276,667.40765,0.1991768022063897,654.5962369596979,0.1984247991095342
Viewpoint 1,760,324.63473,0.178056,327.00577,0.1781952,330.81924,0.1794190484194104,325.9415063127928,0.1791327664205609
Viewpoint 1,775,63.787087,0.162744,64.055557,0.1627601,64.789093,0.1638030157023396,63.799034708208325,0.1637450033373718
Viewpoint 1,776,264.522381,0.174527,266.14252,0.1746226,269.17804,0.1758006490134999,264.0142776299128,0.1754976380968758
Viewpoint 1,777,480.59444,0.187211,483.70169,0.1873933,489.22812,0.188717649076886,477.4234926841113,0.1880247590205573
Viewpoint 1,778,665.89416,0.198088,669.47131,0.198298,677.15625,0.1997490541468884,660.5727561495775,0.1987756207859802
Viewpoint 1,779,785.503096,0.205109,791.57532,0.2054655,800.71088,0.2070017509669021,785.1407077344245,0.2060877595440107
Viewpoint 1,780,829.028607,0.207665,834.21735,0.2079686,843.89447,0.2095366183007437,831.5704543263045,0.208813185668954
Viewpoint 1,781,763.222938,0.203801,768.18292,0.2040923,777.15027,0.2056186891149468,760.5807994227494,0.2046460929261154
Viewpoint 1,782,621.155998,0.195462,624.69025,0.1956693,632.03937,0.1971006801668908,612.8691856554655,0.1959754211979758
Viewpoint 1,783,420.199801,0.183666,422.35281,0.1837921,427.36899,0.1850865809038408,419.9483219833578,0.1846509665004231
Viewpoint 1,784,221.918108,0.172027,223.55518,0.1721227,226.21875,0.173278876946842,223.42132219414628,0.1731148316127964
Viewpoint 1,799,310.587312,0.177231,312.81876,0.1773625,316.48633,0.1785776805007944,310.2784458019765,0.178213344768576
Viewpoint 1,800,1200.86376,0.243381,1211.7115,0.2340153,1226.3582,0.2337866,1194.0546165319463,0.2441306899720809
Viewpoint 1,801,2168.242093,0.307971,2180.5422,0.2982898,2207.2158,0.294305,2140.8518507436606,0.3086612888814879
Viewpoint 1,802,3091.680612,0.362551,3098.6741,0.3539499,3136.4192,0.3517393,3042.379325294153,0.3618588737491612
Viewpoint 1,803,3810.935875,0.405142,3821.124,0.3976802,3866.1299,0.3961103,3772.56936999286,0.4048809529815008
Viewpoint 1,804,4239.514421,0.430936,4249.7832,0.4234929,4296.0215,0.4219072,4192.957535353073,0.4303718360500198
Viewpoint 1,805,4202.038805,0.429401,4225.3105,0.4227688,4267.1025,0.4210197,4134.590915222251,0.4275820143157132
Viewpoint 1,806,3620.842559,0.396372,3651.7458,0.3897927,3684.7798,0.387867,3520.883842015011,0.3933210200441023
Viewpoint 1,807,2549.979498,0.336196,2580.6497,0.3260398,2603.7346,0.3249847,2512.9840615880307,0.3349658160082719
Viewpoint 1,808,1314.541105,0.263117,1337.9221,0.2473343,1350.0762,0.2448416,1302.2524696323655,0.2620147811357447
Viewpoint 1,823,323.635069,0.177997,326.26974,0.178152,330.09909,0.179376761542626,323.5781938879567,0.178994039981223
Viewpoint 1,824,1201.494788,0.243513,1212.2146,0.2340413,1226.8528,0.2338148,1194.718970561493,0.244191239376099
Viewpoint 1,825,2173.208973,0.308182,2180.3333,0.2982836,2206.9746,0.2942902,2140.8667030362653,0.3086957509368022
Viewpoint 1,826,3067.234268,0.361184,3083.5808,0.3530737,3121.0815,0.3508489,3028.026668550695,0.361071529569214
Viewpoint 1,827,3790.068247,0.403906,3801.8074,0.396554,3846.5374,0.3949702,3753.953456811581,0.4038423968572848
Viewpoint 1,828,4189.323852,0.427975,4206.7075,0.4209577,4252.5024,0.419351,4151.499338949648,0.4279995596775893
Viewpoint 1,829,4166.976277,0.427468,4192.6211,0.4208263,4234.1851,0.4190659,4103.522219268433,0.4257890307502509
Viewpoint 1,830,3598.70915,0.395114,3638.2781,0.3889725,3671.3022,0.3870419,3508.7131313224545,0.3926145259733848
Viewpoint 1,831,2536.924247,0.335434,2568.7651,0.3252941,2591.8699,0.3234852,2502.40554125737,0.3343265850831377
Viewpoint 1,832,1306.461152,0.262521,1328.7266,0.2467182,1340.8976,0.2442312,1294.0874293392962,0.2614488875623635
Viewpoint 1,847,631.55741,0.198001,682.09485,0.199039,693.68262,0.2007191448586251,619.2712758587968,0.1963512238929113
Viewpoint 1,848,2179.514187,0.326558,2233.3486,0.3136664,2307.4253,0.2977615,2084.2983942466194,0.3259566638121968
Viewpoint 1,849,3604.567901,0.389844,3675.427,0.3851222,3631.2546,0.3770345,3260.2943456175267,0.3695922487450414
Viewpoint 1,850,2600.074432,0.333862,2616.0791,0.3248727,2647.2466,0.3221009,2572.486157517901,0.3348791898890403
Viewpoint 1,851,7077.718068,0.596049,6814.3872,0.5687848,7086.5767,0.5809464,6047.7953286294005,0.5328970044585929
Viewpoint 1,852,3456.922182,0.385121,3477.4333,0.3779496,3515.821,0.3760583,3441.72399112174,0.3868065888943016
Viewpoint 1,853,15383.837754,1.0,12592.576,1.0,14880.085,1.0,9475.154194294695,0.7379385577548396
Viewpoint 1,854,2859.907764,0.351166,2881.8008,0.3427998,2910.1418,0.3416203,2793.053991304604,0.3502454467758468
Viewpoint 1,855,20920.887539,1.0,27085.461,1.0,16630.508,1.0,21774.59704412748,1.0
Viewpoint 1,856,4605.268942,0.460715,4821.8257,0.490673,5077.7285,0.4749755,3881.997266931509,0.4209803493925185
Viewpoint 1,871,806.051781,0.213022,882.13269,0.2114,898.79626,0.2127593049756788,789.1587431405821,0.2070253282554723
Viewpoint 1,872,1275.769171,0.252264,1287.401,0.2391371,1303.0226,0.2382958,1268.2955715212745,0.2506723131242647
Viewpoint 1,873,2269.954926,0.313985,2279.6653,0.30412,2307.6445,0.300204,2237.864789911127,0.3143294717969557
Viewpoint 1,874,3220.074245,0.370146,3225.3511,0.3613846,3264.7837,0.3601454,3166.5639569579093,0.3691084230369335
Viewpoint 1,875,9065.499097,0.727269,8661.876,0.6759815,9060.2959,0.6959708,7553.975409057665,0.620553280173595
Viewpoint 1,876,4402.627054,0.440473,4433.1133,0.4342684,4481.1504,0.4327799,4372.373195834455,0.4408728502774436
Viewpoint 1,877,4413.862786,0.441873,4437.7593,0.435292,4481.1597,0.4336313,4399.022775378843,0.4428266355463137
Viewpoint 1,878,30857.840229,1.0,30656.293,1.0,28972.115,1.0,11497.217919240162,0.8640759818161469
Viewpoint 1,879,33184.870996,1.0,45037.672,1.0,24696.484,1.0,34346.74236311852,1.0
Viewpoint 1,880,5064.692797,0.482037,5247.8477,0.4873127,5558.209,0.5032731,4306.197137714664,0.4456785092210132
Viewpoint 1,895,205.531197,0.171065,207.23871,0.1711649,209.63754,0.172305626048133,206.0204498931548,0.1720934004087282
Viewpoint 1,896,707.066723,0.200505,712.73737,0.2008377,721.02356,0.2023240372464632,705.4094475063686,0.2014075345686238
Viewpoint 1,897,1259.126153,0.253518,1264.0092,0.2371084,1278.7325,0.236855,1245.3930463166512,0.2516004029400991
Viewpoint 1,898,1744.433369,0.285688,1752.3435,0.270393,1772.7186,0.2684939,1726.406006329568,0.2850997983100702
Viewpoint 1,899,2082.256925,0.306218,2093.6355,0.2936209,2117.7749,0.2891608,2059.8663185278588,0.3056850666588102
Viewpoint 1,900,2213.499825,0.314307,2227.8032,0.3016622,2253.0322,0.2992083,2213.933810804329,0.3151727718635791
Viewpoint 1,901,2102.271956,0.307777,2111.7471,0.29493,2135.1868,0.2904159,2110.3729610358646,0.3085765875751497
Viewpoint 1,902,1739.000391,0.28625,1752.2354,0.2707802,1771.3796,0.2688682,1710.0720950313046,0.2852881857000754
Viewpoint 1,903,1223.075764,0.252998,1232.0046,0.2351687,1245.4688,0.237453,1216.6914522698326,0.2509629944765498
Viewpoint 1,904,638.862496,0.196501,643.98053,0.1968017,651.05914,0.1982171712583694,637.7157061595568,0.1974339119515659
Viewpoint 1,919,802.370049,0.21057,866.13629,0.2105065,880.62451,0.2116926076572854,785.9542879245123,0.2061355167011688
Viewpoint 1,920,2499.880201,0.339373,2549.303,0.3292409,2629.3291,0.316711,2372.2654116460503,0.3444634046821579
Viewpoint 1,921,4118.532888,0.420326,4205.7925,0.4192168,4100.7832,0.4044308,3688.239733664051,0.3946388449357298
Viewpoint 1,922,2745.525087,0.342508,2760.3542,0.3333626,2793.3528,0.3308062,2714.1705778779483,0.3431473328928266
Viewpoint 1,923,3341.38461,0.377776,3349.4932,0.3700553,3388.4902,0.3681837,3289.3800424871897,0.3772122906915793
Viewpoint 1,924,3651.470706,0.396422,3659.0132,0.3886442,3699.2456,0.3868458,3620.638311532547,0.3972884033387351
Viewpoint 1,925,17336.66806,1.0,10885.313,0.9357289,16570.549,1.0,19328.13929682065,1.0
Viewpoint 1,926,23547.38987,1.0,18482.998,1.0,22431.605,1.0,10580.24383082085,0.8099379072763043
Viewpoint 1,927,2161.424951,0.312932,2185.5876,0.3011462,2206.6675,0.2979757,2139.292018834026,0.312377728854005
Viewpoint 1,928,1141.72891,0.250723,1161.1836,0.2311841,1172.5172,0.2338185,1136.8473313268446,0.2472969338499397
Viewpoint 1,943,523.531969,0.205085,602.76636,0.1943824,618.34186,0.1962966464785255,507.92212207900656,0.1964503566338392
Viewpoint 1,944,1883.775077,0.328733,1904.0391,0.3155729,2106.6733,0.2840846,1785.9805555449514,0.3430559858082269
Viewpoint 1,945,5224.485483,0.499856,5640.854,0.5263971,5043.3862,0.4570448,3990.7458604591006,0.4177302794532814
Viewpoint 1,946,4433.864706,0.435128,4667.3193,0.4385934,4917.4727,0.4503521,3412.348465849679,0.3779415711204887
Viewpoint 1,947,8370.126644,0.69413,8223.0068,0.6464486,8879.0166,0.6828863,6400.877544590363,0.5546949379184014
Viewpoint 1,948,8328.041288,0.763604,12038.252,0.9403917,9375.0957,0.7316828,8548.728432575568,0.8400232659725677
Viewpoint 1,949,24652.322238,1.0,9741.2129,0.9517817,23173.17,1.0,30338.91845589758,1.0
