case,view_id,time_index,reference_DGP_raw,dcglare_Ev,reference_DGP,dcglare_DGPs_raw,dcglare_DGPs
C4,154,4121,0.16129,40.28774643,0.16129,0.162364890715441,0.162364890715441
C4,154,4122,0.159996,17.65464401,0.159996,0.161036327603387,0.161036327603387
C4,154,8527,0.160382,28.03236389,0.160382,0.161645499760343,0.161645499760343
C4,154,8528,0.17451,343.25469971,0.17451,0.180149050872977,0.180149050872977
C4,154,8529,0.188662,590.82971191,0.188662,0.194681704089117,0.194681704089117
C4,154,8530,0.210214,1232.19018555,0.210214,0.232329563891785,0.232329563891785
C4,154,8531,0.227443,1507.54272461,0.227443,0.248492757934607,0.248492757934607
C4,154,8532,0.255103,1996.08666992,0.255103,0.277170287524304,0.277170287524304
C4,154,8533,0.200754,735.86102295,0.200754,0.203195042047165,0.203195042047165
C4,154,8534,0.437442,4436.83105469,0.437442,0.420441982910303,0.420441982910303
C4,154,8535,0.412633,4183.91503906,0.412633,0.405595812792822,0.405595812792822
C4,154,8536,0.16446,108.70115662,0.16446,0.166380757893594,0.166380757893594
C4,155,1902,0.161453,46.55986404,0.161453,0.162733064019148,0.162733064019148
C4,155,1903,0.166779,141.07707214,0.166779,0.168281224134618,0.168281224134618
C4,155,1904,0.200754,774.36016846,0.200754,0.205454941888602,0.205454941888602
C4,155,1905,0.222411,1144.93701172,0.222411,0.227207802587964,0.227207802587964
C4,155,1906,0.191699,573.93078613,0.191699,0.193689737145831,0.193689737145831
C4,155,1907,0.197345,673.33074951,0.197345,0.199524514996237,0.199524514996237
C4,155,1908,0.199873,720.74383545,0.199873,0.202307663140915,0.202307663140915
C4,155,1909,0.198703,703.25262451,0.198703,0.201280929058737,0.201280929058737
C4,155,1910,0.194049,619.74414062,0.194049,0.196378981054394,0.196378981054394
C4,155,1911,0.186044,476.3614502,0.186044,0.18796241712674,0.18796241712674
C4,155,1912,0.176128,301.57003784,0.176128,0.177702161221208,0.177702161221208
C4,155,1913,0.182159,358.68548584,0.182159,0.181054838018808,0.181054838018808
C4,155,4109,0.159129,2.3408885,0.159129,0.16013741015495,0.16013741015495
C4,155,4110,0.160377,24.9202404,0.160377,0.16146281811148,0.16146281811148
C4,155,4111,0.16187,52.14434433,0.16187,0.163060873012171,0.163060873012171
C4,155,4112,0.163485,81.61937714,0.163485,0.164791057438118,0.164791057438118
C4,155,4113,0.164964,108.50357056,0.164964,0.166369159591872,0.166369159591872
C4,155,4114,0.166176,130.25527954,0.166176,0.167645984908998,0.167645984908998
C4,155,4115,0.166952,144.77330017,0.166952,0.168498192719979,0.168498192719979
C4,155,4116,0.167202,149.00695801,0.167202,0.168746708435187,0.168746708435187
C4,155,4117,0.166817,142.56326294,0.166817,0.168368463534578,0.168368463534578
C4,155,4118,0.165963,126.6494751,0.165963,0.16743432418837,0.16743432418837
C4,155,4119,0.164583,101.65755463,0.164583,0.165967298456781,0.165967298456781
C4,155,4120,0.162975,72.34712982,0.162975,0.164246776520434,0.164246776520434
C4,155,4121,0.161397,43.33049393,0.161397,0.162543499993691,0.162543499993691
C4,155,4122,0.16004,18.89805222,0.16004,0.161109315665314,0.161109315665314
C4,155,8527,0.16055,35.95727921,0.16055,0.162110692289627,0.162110692289627
C4,155,8528,0.183821,360.77532959,0.183821,0.181177511846933,0.181177511846933
C4,155,8529,0.203,779.54553223,0.203,0.205759322741901,0.205759322741901
C4,155,8530,0.247268,1683.01159668,0.247268,0.258792780725116,0.258792780725116
C4,155,8531,0.263285,2062.20263672,0.263285,0.281051294775464,0.281051294775464
C4,155,8532,0.288914,2856.48144531,0.288914,0.327675460839697,0.327675460839697
C4,155,8533,0.202909,788.03485107,0.202909,0.206257645757809,0.206257645757809
C4,155,8534,0.38086,3896.55834961,0.38086,0.388727975122107,0.388727975122107
C4,155,8535,0.333697,2794.72607422,0.333697,0.324050420556714,0.324050420556714
C4,155,8536,0.164229,104.10896301,0.164229,0.166111196128687,0.166111196128687
C4,156,1902,0.162712,69.79819489,0.162712,0.164097154040043,0.164097154040043
C4,156,1903,0.170406,199.15058899,0.170406,0.171690139573713,0.171690139573713
C4,156,1904,0.228853,1212.1015625,0.228853,0.23115036171875,0.23115036171875
C4,156,1905,0.262554,1749.45178223,0.262554,0.262692819616901,0.262692819616901
C4,156,1906,0.216185,804.59466553,0.216185,0.207229706866611,0.207229706866611
C4,156,1907,0.224584,938.20751953,0.224584,0.215072781396411,0.215072781396411
C4,156,1908,0.22866,998.80841064,0.22866,0.218630053704568,0.218630053704568
C4,156,1909,0.227714,971.80096436,0.227714,0.217044716607932,0.217044716607932
C4,156,1910,0.222548,860.09179688,0.222548,0.210487388476856,0.210487388476856
C4,156,1911,0.212933,671.58837891,0.212933,0.199422237842017,0.199422237842017
C4,156,1912,0.196672,434.15664673,0.196672,0.185484995163051,0.185484995163051
C4,156,1913,0.236689,647.36639404,0.236689,0.198000407330148,0.198000407330148
C4,156,4109,0.15919,3.30482316,0.15919,0.160193993119492,0.160193993119492
C4,156,4110,0.161019,35.12332916,0.161019,0.162061739421692,0.162061739421692
C4,156,4111,0.163204,73.49462128,0.163204,0.164314134269136,0.164314134269136
C4,156,4112,0.165586,115.13095856,0.165586,0.166758187267472,0.166758187267472
C4,156,4113,0.167763,153.18310547,0.167763,0.168991848291089,0.168991848291089
C4,156,4114,0.169543,183.97160339,0.169543,0.170799133118993,0.170799133118993
C4,156,4115,0.170722,204.47288513,0.170722,0.172002558357131,0.172002558357131
C4,156,4116,0.171106,210.46356201,0.171106,0.172354211089987,0.172354211089987
C4,156,4117,0.170516,201.40870667,0.170516,0.171822691081529,0.171822691081529
C4,156,4118,0.169237,178.89862061,0.169237,0.170501349029807,0.170501349029807
C4,156,4119,0.167199,143.47265625,0.167199,0.168421844921875,0.168421844921875
C4,156,4120,0.164823,101.94236755,0.164823,0.165984016975185,0.165984016975185
C4,156,4121,0.162505,60.9473381,0.162505,0.16357760874647,0.16357760874647
C4,156,4122,0.160525,26.6094799,0.160525,0.16156197647013,0.16156197647013
C4,156,8527,0.161634,61.37862396,0.161634,0.163602925226452,0.163602925226452
C4,156,8528,0.211849,805.3626709,0.211849,0.20727478878183,0.20727478878183
C4,156,8529,0.238481,1402.96923828,0.238481,0.2423542942870359,0.2423542942870359
C4,156,8530,0.314,2606.71411133,0.314,0.313014118335071,0.313014118335071
C4,156,8531,0.3258,2803.90991211,0.3258,0.324589511840857,0.324589511840857
C4,156,8532,0.348077,3102.45776367,0.348077,0.342114270727429,0.342114270727429
C4,156,8533,0.228908,1028.9239502,0.228908,0.22039783587674,0.22039783587674
C4,156,8534,0.344549,3749.4453125,0.344549,0.3800924398437499,0.3800924398437499
C4,156,8535,0.737739,3913.32275391,0.737739,0.389712045654517,0.389712045654517
C4,156,8536,0.166641,146.26489258,0.166641,0.168585749194446,0.168585749194446
C4,157,1902,0.169446,193.89552307,0.169446,0.171381667204209,0.171381667204209
C4,157,1903,0.192219,571.98687744,0.192219,0.193575629705728,0.193575629705728
C4,157,1904,0.330419,2831.24267578,0.330419,0.326193945068286,0.326193945068286
C4,157,1905,0.413093,4232.265625,0.413093,0.4084339921875,0.4084339921875
C4,157,1906,0.308094,2308.06494141,0.308094,0.295483412060767,0.295483412060767
C4,157,1907,0.333698,2735.04833984,0.333698,0.320547337548608,0.320547337548608
C4,157,1908,0.349083,2987.36914062,0.349083,0.335358568554394,0.335358568554394
C4,157,1909,0.348955,2994.42041016,0.348955,0.335772478076392,0.335772478076392
C4,157,1910,0.332154,2703.64038086,0.332154,0.318703690356482,0.318703690356482
C4,157,1911,0.296884,2104.46459961,0.296884,0.283532071997107,0.283532071997107
C4,157,1912,0.24906,1334.08300781,0.24906,0.238310672558447,0.238310672558447
C4,157,1913,0.293088,1641.65283203,0.293088,0.256365021240161,0.256365021240161
C4,157,4109,0.159553,9.49403763,0.159553,0.160557300008881,0.160557300008881
C4,157,4110,0.164933,101.87857819,0.164933,0.165980272539753,0.165980272539753
C4,157,4111,0.17142,214.17414856,0.17142,0.172572022520472,0.172572022520472
C4,157,4112,0.178506,335.9387207,0.178506,0.17971960290509,0.17971960290509
C4,157,4113,0.184908,446.66732788,0.184908,0.186219372146556,0.186219372146556
C4,157,4114,0.190105,535.80352783,0.190105,0.191451667083621,0.191451667083621
C4,157,4115,0.193563,595.16870117,0.193563,0.194936402758679,0.194936402758679
C4,157,4116,0.19472,612.72161865,0.19472,0.195966759014755,0.195966759014755
C4,157,4117,0.193024,586.22650146,0.193024,0.194411495635702,0.194411495635702
C4,157,4118,0.189216,520.49072266,0.189216,0.190552805420142,0.190552805420142
C4,157,4119,0.183216,417.55133057,0.183216,0.184510263104459,0.184510263104459
C4,157,4120,0.176236,297.28561401,0.176236,0.177450665542387,0.177450665542387
C4,157,4121,0.169382,178.46769714,0.169382,0.170476053822118,0.170476053822118
C4,157,4122,0.163554,78.24736786,0.163554,0.164593120493382,0.164593120493382
C4,157,8527,0.16469,110.15685272,0.16469,0.166466207254664,0.166466207254664
C4,157,8528,0.239857,1306.50964355,0.239857,0.236692116076385,0.236692116076385
C4,157,8529,0.293516,2485.89746094,0.293516,0.305922180957178,0.305922180957178
C4,157,8530,0.409786,4195.08544922,0.409786,0.4062515158692139,0.4062515158692139
C4,157,8531,0.446856,5389.87011719,0.446856,0.476385375879053,0.476385375879053
C4,157,8532,1.0,11313.25488281,1.0,0.824088061620947,0.824088061620947
C4,157,8533,0.378738,3530.80932617,0.378738,0.367258507446179,0.367258507446179
C4,157,8534,1.0,27163.30273438,1.0,1.7544858705081057,1.0
C4,157,8535,1.0,18068.66601562,1.0,1.220630695116894,1.0
C4,157,8536,0.184119,479.33172607,0.184119,0.188136772320309,0.188136772320309
C4,158,1902,0.176588,317.46264648,0.176588,0.178635057348376,0.178635057348376
C4,158,1903,0.218134,1014.40649414,0.218134,0.2195456612060179,0.2195456612060179
C4,158,1904,0.448088,4683.73193359,0.448088,0.434935064501733,0.434935064501733
C4,158,1905,0.595356,7215.72412109,0.595356,0.583563005907983,0.583563005907983
C4,158,1906,0.422798,4163.97753906,0.422798,0.404425481542822,0.404425481542822
C4,158,1907,0.470002,4963.43261719,0.470002,0.451353494629053,0.451353494629053
C4,158,1908,0.497234,5416.99755859,0.497234,0.477977756689233,0.477977756689233
C4,158,1909,0.492775,5356.0078125,0.492775,0.4743976585937499,0.4743976585937499
C4,158,1910,0.456024,4726.54345703,0.456024,0.437448100927661,0.437448100927661
C4,158,1911,0.388675,3597.2109375,0.388675,0.3711562820312499,0.3711562820312499
C4,158,1912,0.305088,2241.58129883,0.305088,0.291580822241321,0.291580822241321
C4,158,1913,0.319515,2370.15673828,0.319515,0.299128200537036,0.299128200537036
C4,158,4109,0.159985,16.85730743,0.159985,0.160989523946141,0.160989523946141
C4,158,4110,0.169549,180.48184204,0.169549,0.170594284127748,0.170594284127748
C4,158,4111,0.181058,378.51501465,0.181058,0.182218831359955,0.182218831359955
C4,158,4112,0.193561,592.62469482,0.193561,0.194787069585934,0.194787069585934
C4,158,4113,0.204883,787.33123779,0.204883,0.206216343658273,0.206216343658273
C4,158,4114,0.214071,944.64044189,0.214071,0.215450393938943,0.215450393938943
C4,158,4115,0.220244,1049.95849609,0.220244,0.221632563720483,0.221632563720483
C4,158,4116,0.222215,1080.76269531,0.222215,0.223440770214697,0.223440770214697
C4,158,4117,0.21926,1033.55957031,0.21926,0.220669946777197,0.220669946777197
C4,158,4118,0.212531,917.88702393,0.212531,0.213879968304691,0.213879968304691
C4,158,4119,0.201945,737.08929443,0.201945,0.203267141583041,0.203267141583041
C4,158,4120,0.18962,525.4397583,0.18962,0.19084331381221,0.19084331381221
C4,158,4121,0.177425,315.53369141,0.177425,0.178521827685767,0.178521827685767
C4,158,4122,0.167065,137.80607605,0.167065,0.168089216664135,0.168089216664135
C4,158,8527,0.167449,164.77503967,0.167449,0.169672294828629,0.169672294828629
C4,158,8528,0.260109,1814.31848145,0.260109,0.266500494861115,0.266500494861115
C4,158,8529,0.355745,3410.89282227,0.355745,0.360219408667249,0.360219408667249
C4,158,8530,0.495399,5546.55126953,0.495399,0.485582559521411,0.485582559521411
C4,158,8531,1.0,17558.54492188,1.0,1.1906865869143557,1.0
C4,158,8532,1.0,32918.17578125,1.0,2.092296918359375,1.0
C4,158,8533,0.560723,6525.61767578,0.560723,0.543053757568286,0.543053757568286
C4,158,8534,1.0,41741.453125,1.0,2.6102232984375,1.0
C4,158,8535,1.0,23730.04492188,1.0,1.5529536369143555,1.0
C4,158,8536,0.201726,796.00262451,0.201726,0.206725354058737,0.206725354058737
C4,159,1902,0.174755,281.78533936,0.174755,0.176540799420432,0.176540799420432
C4,159,1903,0.213652,938.49072266,0.213652,0.215089405420142,0.215089405420142
C4,159,1904,0.424196,4199.68945312,0.424196,0.406521770898144,0.406521770898144
C4,159,1905,0.563783,6551.87402344,0.563783,0.544595005175928,0.544595005175928
C4,159,1906,0.40809,3891.28076172,0.40809,0.3884181807129639,0.3884181807129639
C4,159,1907,0.452481,4647.58349609,0.452481,0.432813151220483,0.432813151220483
C4,159,1908,0.476752,5059.98046875,0.476752,0.4570208535156249,0.4570208535156249
C4,159,1909,0.469315,4951.81787109,0.469315,0.450671709032983,0.450671709032983
C4,159,1910,0.431222,4307.49072266,0.431222,0.412849705420142,0.412849705420142
C4,159,1911,0.366372,3236.56445312,0.366372,0.349986333398144,0.349986333398144
C4,159,1912,0.28998,1998.11083984,0.28998,0.277289106298608,0.277289106298608
C4,159,1913,0.284647,1920.08752441,0.284647,0.272709137682867,0.272709137682867
C4,159,4109,0.15991,15.6035471,0.15991,0.16091592821477,0.16091592821477
C4,159,4110,0.168732,166.72598267,0.168732,0.169786815182729,0.169786815182729
C4,159,4111,0.179323,349.06890869,0.179323,0.180490344940103,0.180490344940103
C4,159,4112,0.190794,545.89227295,0.190794,0.192043876422165,0.192043876422165
C4,159,4113,0.201208,724.94616699,0.201208,0.202554340002313,0.202554340002313
C4,159,4114,0.209658,869.96765137,0.209658,0.211067101135419,0.211067101135419
C4,159,4115,0.215366,967.34631348,0.215366,0.216783228601276,0.216783228601276
C4,159,4116,0.217142,995.62664795,0.217142,0.218443284234665,0.218443284234665
C4,159,4117,0.214429,951.91784668,0.214429,0.215877577600116,0.215877577600116
C4,159,4118,0.208256,845.5458374,0.208256,0.20963354065538,0.20963354065538
C4,159,4119,0.198543,679.39685059,0.198543,0.199880595129633,0.199880595129633
C4,159,4120,0.187215,484.605896,0.187215,0.1884463660952,0.1884463660952
C4,159,4121,0.175969,290.98861694,0.175969,0.177081031814378,0.177081031814378
C4,159,4122,0.166411,126.7600174,0.166411,0.16744081302138,0.16744081302138
C4,159,8527,0.166207,136.48698425,0.166207,0.168011785975475,0.168011785975475
C4,159,8528,0.251732,1367.64648438,0.251732,0.240280848633106,0.240280848633106
C4,159,8529,0.335741,2866.56787109,0.335741,0.328267534032983,0.328267534032983
C4,159,8530,0.447034,4912.57617188,0.447034,0.448368221289356,0.448368221289356
C4,159,8531,1.0,20198.15429688,1.0,1.3456316572268558,1.0
C4,159,8532,1.0,36340.51171875,1.0,2.293188037890625,1.0
C4,159,8533,0.535585,6105.45214844,0.535585,0.518390041113428,0.518390041113428
C4,159,8534,1.0,33398.34765625,1.0,2.120483007421875,1.0
C4,159,8535,1.0,17058.74609375,1.0,1.1613483957031248,1.0
C4,159,8536,0.196996,701.91070557,0.196996,0.201202158416959,0.201202158416959
C4,160,1902,0.166346,131.67637634,0.166346,0.167729403291158,0.167729403291158
C4,160,1903,0.184902,451.83355713,0.184902,0.186522629803531,0.186522629803531
C4,160,1904,0.292644,2150.33520508,0.292644,0.286224676538196,0.286224676538196
C4,160,1905,0.364688,3261.37841797,0.364688,0.351442913134839,0.351442913134839
C4,160,1906,0.282217,1892.90148926,0.282217,0.271113317419562,0.271113317419562
C4,160,1907,0.303404,2256.03588867,0.303404,0.292429306664929,0.292429306664929
C4,160,1908,0.313445,2432.44750977,0.313445,0.3027846688234989,0.3027846688234989
C4,160,1909,0.307231,2333.68164062,0.307231,0.296987112304394,0.296987112304394
C4,160,1910,0.286829,1987.42028809,0.286829,0.276661570910883,0.276661570910883
C4,160,1911,0.254798,1478.36779785,0.254798,0.246780189733795,0.246780189733795
C4,160,1912,0.219194,913.71453857,0.219194,0.213635043414059,0.213635043414059
C4,160,1913,0.214776,919.21435547,0.214776,0.213957882666089,0.213957882666089
C4,160,4109,0.159432,7.52425623,0.159432,0.160441673840701,0.160441673840701
C4,160,4110,0.163595,80.00081635,0.163595,0.164696047919745,0.164696047919745
C4,160,4111,0.168571,166.98802185,0.168571,0.169802196882595,0.169802196882595
C4,160,4112,0.173938,260.77755737,0.173938,0.175307642617619,0.175307642617619
C4,160,4113,0.17881,346.28713989,0.17881,0.180327055111543,0.180327055111543
C4,160,4114,0.182821,415.83746338,0.182821,0.184409659100406,0.184409659100406
C4,160,4115,0.18553,462.68029785,0.18553,0.187159333483795,0.187159333483795
C4,160,4116,0.186341,476.13809204,0.186341,0.187949306002748,0.187949306002748
C4,160,4117,0.185059,455.13317871,0.185059,0.186716317590277,0.186716317590277
C4,160,4118,0.18217,404.35470581,0.18217,0.183735621231047,0.183735621231047
C4,160,4119,0.177614,324.99520874,0.177614,0.179077218753038,0.179077218753038
C4,160,4120,0.172276,231.75209045,0.172276,0.173603847709415,0.173603847709415
C4,160,4121,0.166977,138.94087219,0.166977,0.168155829197553,0.168155829197553
C4,160,4122,0.162468,60.30448532,0.162468,0.163539873288284,0.163539873288284
C4,160,8527,0.162567,64.76960754,0.162567,0.163801975962598,0.163801975962598
C4,160,8528,0.210347,711.63153076,0.210347,0.201772770855612,0.201772770855612
C4,160,8529,0.253199,1556.11132812,0.253199,0.251343734960644,0.251343734960644
C4,160,8530,0.311871,2698.96069336,0.311871,0.3184289927002319,0.3184289927002319
C4,160,8531,1.0,13471.65136719,1.0,0.950785935254053,0.950785935254053
C4,160,8532,1.0,20699.109375,1.0,1.3750377203125,1.0
C4,160,8533,0.334453,2811.62719727,0.334453,0.325042516479749,0.325042516479749
C4,160,8534,0.888918,8323.65429688,0.888918,0.648598507226856,0.648598507226856
C4,160,8535,0.358673,3607.13427734,0.358673,0.371738782079858,0.371738782079858
C4,160,8536,0.175711,308.51721191,0.175711,0.178109960339117,0.178109960339117
C4,161,1902,0.16188,56.37926865,0.16188,0.163309463069755,0.163309463069755
C4,161,1903,0.167297,154.3659668,0.167297,0.16906128225116,0.16906128225116
C4,161,1904,0.200814,801.84875488,0.200814,0.207068521911456,0.207068521911456
C4,161,1905,0.22097,1143.53918457,0.22097,0.227125750134259,0.227125750134259
C4,161,1906,0.191916,607.76165771,0.191916,0.195675609307577,0.195675609307577
C4,161,1907,0.197847,714.703125,0.197847,0.2019530734375,0.2019530734375
C4,161,1908,0.200698,776.78857422,0.200698,0.205597489306714,0.205597489306714
C4,161,1909,0.200898,784.25769043,0.200898,0.206035926428241,0.206035926428241
C4,161,1910,0.198155,730.25018311,0.198155,0.202865685748557,0.202865685748557
C4,161,1911,0.190348,597.34185791,0.190348,0.195063967059317,0.195063967059317
C4,161,1912,0.179912,395.69650269,0.179912,0.183227384707903,0.183227384707903
C4,161,1913,0.190142,626.90826416,0.190142,0.196799515106192,0.196799515106192
C4,161,4109,0.159137,2.55508208,0.159137,0.160149983318096,0.160149983318096
C4,161,4110,0.160484,27.48187065,0.160484,0.161613185807155,0.161613185807155
C4,161,4111,0.162117,57.94281387,0.162117,0.163401243174169,0.163401243174169
C4,161,4112,0.163886,91.10621643,0.163886,0.165347934904441,0.165347934904441
C4,161,4113,0.165381,121.25663757,0.165381,0.167117764625359,0.167117764625359
C4,161,4114,0.166816,145.36566162,0.166816,0.168532964337094,0.168532964337094
C4,161,4115,0.167655,161.23840332,0.167655,0.169464694274884,0.169464694274884
C4,161,4116,0.167909,166.04058838,0.167909,0.169746582537906,0.169746582537906
C4,161,4117,0.167512,159.11369324,0.167512,0.169339973793188,0.169339973793188
C4,161,4118,0.166579,141.38111877,0.166579,0.168299071671799,0.168299071671799
C4,161,4119,0.165057,113.37069702,0.165057,0.166654859915074,0.166654859915074
C4,161,4120,0.163299,80.61734009,0.163299,0.164732237863283,0.164732237863283
C4,161,4121,0.161587,48.37217331,0.161587,0.162839446573297,0.162839446573297
C4,161,4122,0.16013,21.32558823,0.16013,0.161251812029101,0.161251812029101
C4,161,8527,0.160655,38.19983292,0.160655,0.162242330192404,0.162242330192404
C4,161,8528,0.177211,331.29190063,0.177211,0.179446834566981,0.179446834566981
C4,161,8529,0.192075,729.96582031,0.192075,0.202848993652197,0.202848993652197
C4,161,8530,0.212213,1264.95800781,0.212213,0.234253035058447,0.234253035058447
C4,161,8531,0.219813,1271.14367676,0.219813,0.234616133825812,0.234616133825812
C4,161,8532,0.232601,1596.09069824,0.232601,0.253690523986688,0.253690523986688
C4,161,8533,0.204366,856.74041748,0.204366,0.210290662506076,0.210290662506076
C4,161,8534,0.411907,5403.97900391,0.411907,0.4772135675295169,0.4772135675295169
C4,161,8535,0.521709,7029.58056641,0.521709,0.5726363792482669,0.5726363792482669
C4,161,8536,0.165671,148.1494751,0.165671,0.16869637418837,0.16869637418837
C4,162,1902,0.16189,54.08572006,0.16189,0.163174831767522,0.163174831767522
C4,162,1903,0.167531,155.89935303,0.167531,0.169151292022861,0.169151292022861
C4,162,1904,0.20139,770.57495117,0.20139,0.205232749633679,0.205232749633679
C4,162,1905,0.222224,1205.25976562,0.222224,0.230748748241894,0.230748748241894
C4,162,1906,0.193117,620.16741943,0.193117,0.196403827520541,0.196403827520541
C4,162,1907,0.199309,731.47717285,0.199309,0.202937710046295,0.202937710046295
C4,162,1908,0.202493,796.07165527,0.202493,0.2067294061643489,0.2067294061643489
C4,162,1909,0.202455,800.20452881,0.202455,0.206972005841147,0.206972005841147
C4,162,1910,0.199201,736.53057861,0.199201,0.203234344964407,0.203234344964407
C4,162,1911,0.190664,591.36883545,0.190664,0.194713350640915,0.194713350640915
C4,162,1912,0.179722,384.31045532,0.179722,0.182559023727284,0.182559023727284
C4,162,1913,0.186611,551.82843018,0.186611,0.192392328851566,0.192392328851566
C4,162,4109,0.159141,2.58924532,0.159141,0.160151988700284,0.160151988700284
C4,162,4110,0.160528,27.81020355,0.160528,0.161632458948385,0.161632458948385
C4,162,4111,0.162204,58.55409622,0.162204,0.163437125448114,0.163437125448114
C4,162,4112,0.16402,91.97349548,0.16402,0.165398844184676,0.165398844184676
C4,162,4113,0.165585,122.37234497,0.165585,0.167183256649739,0.167183256649739
C4,162,4114,0.167017,146.7645874,0.167017,0.16861508128038,0.16861508128038
C4,162,4115,0.167854,162.91596985,0.167854,0.169563167430195,0.169563167430195
C4,162,4116,0.168134,167.7461853,0.168134,0.16984670107711,0.16984670107711
C4,162,4117,0.167735,160.61233521,0.167735,0.169427944076827,0.169427944076827
C4,162,4118,0.166788,142.63882446,0.166788,0.168372898995802,0.168372898995802
C4,162,4119,0.165215,114.37844086,0.165215,0.166714014478482,0.166714014478482
C4,162,4120,0.163427,81.36209106,0.163427,0.164775954745222,0.164775954745222
C4,162,4121,0.161667,48.82467651,0.161667,0.162866008511137,0.162866008511137
C4,162,4122,0.160163,21.47904205,0.160163,0.161260819768335,0.161260819768335
C4,162,8527,0.160608,28.66029549,0.160608,0.161682359345263,0.161682359345263
C4,162,8528,0.176539,315.71105957,0.176539,0.178532239196759,0.178532239196759
C4,162,8529,0.19181,632.99127197,0.19181,0.197156587664639,0.197156587664639
C4,162,8530,0.213188,1214.72155762,0.213188,0.231304155432294,0.231304155432294
C4,162,8531,0.226761,1366.68908691,0.226761,0.240224649401617,0.240224649401617
C4,162,8532,0.252362,1902.63659668,0.252362,0.271684768225116,0.271684768225116
C4,162,8533,0.207469,887.671875,0.207469,0.2121063390625,0.2121063390625
C4,162,8534,0.496052,6067.60058594,0.496052,0.516168154394678,0.516168154394678
C4,162,8535,0.541031,6819.01953125,0.541031,0.560276446484375,0.560276446484375
C4,162,8536,0.16569,141.21633911,0.16569,0.168289399105757,0.168289399105757
C4,163,1902,0.161543,50.39929581,0.161543,0.162958438664047,0.162958438664047
C4,163,1903,0.166847,141.66212463,0.166847,0.168315566715781,0.168315566715781
C4,163,1904,0.200035,797.05639648,0.200035,0.206787210473376,0.206787210473376
C4,163,1905,0.220816,1138.23352051,0.220816,0.226814307653937,0.226814307653937
C4,163,1906,0.191527,570.65551758,0.191527,0.193497478881946,0.193497478881946
C4,163,1907,0.197239,670.55633545,0.197239,0.199361656890915,0.199361656890915
C4,163,1908,0.200034,722.95355225,0.200034,0.202437373517075,0.202437373517075
C4,163,1909,0.199224,714.27966309,0.199224,0.201928216223383,0.201928216223383
C4,163,1910,0.195126,638.90863037,0.195126,0.197503936602719,0.197503936602719
C4,163,1911,0.187031,497.44897461,0.187031,0.189200254809607,0.189200254809607
C4,163,1912,0.176941,317.63259888,0.176941,0.178645033554256,0.178645033554256
C4,163,1913,0.182935,398.36676025,0.182935,0.183384128826675,0.183384128826675
C4,163,4109,0.15913,2.34963679,0.15913,0.160137923679573,0.160137923679573
C4,163,4110,0.160398,25.09520721,0.160398,0.161473088663227,0.161473088663227
C4,163,4111,0.161918,52.62384415,0.161918,0.163089019651605,0.163089019651605
C4,163,4112,0.163564,82.46035767,0.163564,0.164840422995229,0.164840422995229
C4,163,4113,0.165046,109.63356018,0.165046,0.166435489982566,0.166435489982566
C4,163,4114,0.16629,131.54139709,0.16629,0.167721480009183,0.167721480009183
C4,163,4115,0.167063,146.11454773,0.167063,0.168576923951751,0.168576923951751
C4,163,4116,0.167318,150.41069031,0.167318,0.168829107521197,0.168829107521197
C4,163,4117,0.16695,143.96362305,0.16695,0.168450664673035,0.168450664673035
C4,163,4118,0.166085,127.89853668,0.166085,0.167507644103116,0.167507644103116
C4,163,4119,0.164669,102.6412735,0.164669,0.16602504275445,0.16602504275445
C4,163,4120,0.163041,73.04930878,0.163041,0.164287994425386,0.164287994425386
C4,163,4121,0.161437,43.79019547,0.161437,0.162570484474089,0.162570484474089
C4,163,4122,0.160059,19.1586895,0.160059,0.16112461507365,0.16112461507365
C4,163,8527,0.160535,29.6100235,0.160535,0.16173810837945,0.16173810837945
C4,163,8528,0.181122,314.16937256,0.181122,0.178441742169272,0.178441742169272
C4,163,8529,0.198306,690.83044434,0.198306,0.200551747082758,0.200551747082758
C4,163,8530,0.229965,1448.53881836,0.229965,0.245029228637732,0.245029228637732
C4,163,8531,0.246389,1800.5859375,0.246389,0.26569439453125,0.26569439453125
C4,163,8532,0.276061,2387.96704102,0.276061,0.300173665307874,0.300173665307874
C4,163,8533,0.203761,803.41168213,0.203761,0.207160265741031,0.207160265741031
C4,163,8534,0.444163,4797.39111328,0.444163,0.441606858349536,0.441606858349536
C4,163,8535,0.402471,3900.79833984,0.402471,0.3889768625486079,0.3889768625486079
C4,163,8536,0.164591,112.35848236,0.164591,0.166595442914532,0.166595442914532
C4,164,1902,0.162619,67.9444046,0.162619,0.16398833655002,0.16398833655002
C4,164,1903,0.169934,193.47138977,0.169934,0.171356770579499,0.171356770579499
C4,164,1904,0.225606,1087.53161621,0.225606,0.223838105871527,0.223838105871527
C4,164,1905,0.25626,1583.15393066,0.25626,0.252931135729742,0.252931135729742
C4,164,1906,0.215292,777.23522949,0.215292,0.205623707971063,0.205623707971063
C4,164,1907,0.223251,909.65435791,0.223251,0.213396710809317,0.213396710809317
C4,164,1908,0.227551,974.95324707,0.227551,0.217229755603009,0.217229755603009
C4,164,1909,0.22729,957.76757812,0.22729,0.216220956835644,0.216220956835644
C4,164,1910,0.222911,859.38928223,0.222911,0.210446150866901,0.210446150866901
C4,164,1911,0.213942,680.23236084,0.213942,0.199929639581308,0.199929639581308
