case,view,time_index,reference_DGP,EIGCM_DGP,Raytraverse_balanced_DGP,reference_Z,EIGCM_Z,Raytraverse_balanced_Z,contrast_valid
C1,V2,6277,0.375565,0.3749424,0.3787653194902393,0.3498438589130433,0.2851336976086956,0.3399523016551479,True
C1,V2,6278,0.345996,0.3452362,0.3489785591495743,0.3360092759032613,0.275892631195652,0.3349393510665288,True
C1,V2,6279,0.30139,0.3026693,0.3051273026522235,0.2736299769076087,0.2459320004347824,0.2945583058696905,True
C1,V2,6280,0.249836,0.2421096,0.2552787344786923,0.1953614406010869,0.0844396032608698,0.2427550465961382,True
C1,V2,6281,0.191593,0.1931037,0.1935946412598776,0.0090239808217392,0.0,0.020035516463691,True
C1,V2,6294,0.162267,0.1623493,0.1633018433116371,2.5683434781105823e-06,0.0,0.0,True
C1,V2,6295,0.196442,0.1974463,0.1978111819403357,0.0,4.283152172307217e-07,0.0,True
C1,V2,6296,0.255668,0.2496657,0.262781077130468,0.2209227617445653,0.1321771360869562,0.2795744893611511,True
C1,V2,6297,0.303349,0.3031706,0.306166333259091,0.2966106941521738,0.2585091990217393,0.3103505230068393,True
C1,V2,6298,0.343714,0.3421721,0.3459820385439865,0.3482635703119567,0.2854787759782607,0.3401891668325097,True
C1,V2,6299,0.368955,0.3676433,0.3704384071382888,0.3553696174880435,0.2897140673913046,0.3443583935059632,True
C1,V2,6300,0.376658,0.3758122,0.3785113199414269,0.3554737805163045,0.2889388084782608,0.3420779869806853,True
C1,V2,6301,0.365046,0.3641135,0.3680105097341525,0.3479368933434781,0.2838361052173911,0.3388852437512966,True
C1,V2,6302,0.337063,0.3364666,0.3401966649884084,0.331570582748913,0.2755926017391303,0.333172691505018,True
C1,V2,6303,0.293999,0.2951425,0.2979828413072176,0.2659715742358697,0.240056722391304,0.2905256451065376,True
C1,V2,6304,0.243146,0.2353589,0.2471423438461014,0.170209400703261,0.0617173391304348,0.2026740455447094,True
C1,V2,6305,0.189015,0.1905966,0.1911095714446586,0.0065370090315216,0.0,0.0178455709965574,True
C1,V2,6318,0.166656,0.166984,0.1673935048076081,6.210576087223066e-07,8.844565207033955e-08,0.0,True
C1,V2,6319,0.270789,0.2702489,0.2750678153194958,0.2958715627913043,0.2521156345652176,0.3388609204182921,True
C1,V2,6320,0.254319,0.2485756,0.2616812401781318,0.2171156292717391,0.1319697729347828,0.2790676074997764,True
C1,V2,6321,0.301477,0.3015793,0.3044669126333018,0.291844739678261,0.2582776983695654,0.3086841211516825,True
C1,V2,6322,0.554167,0.5564672,1.0,0.4065120690304346,0.3585026827173923,3.327135048119332,False
C1,V2,6323,0.366757,0.3654593,0.3683540865870363,0.355342106501087,0.2883032046739128,0.3441775358374896,True
C1,V2,6324,0.374821,0.3737762,0.3764397398170298,0.3519424657771741,0.2888705134782611,0.3419367064714843,True
C1,V2,6325,0.363721,0.3626993,0.3665651431045751,0.3474167041239133,0.2838373856521741,0.3388488998878487,True
C1,V2,6326,0.3358,0.3350041,0.3387121916589085,0.3310409862532609,0.2755615793478263,0.333014096712018,True
C1,V2,6327,0.454806,0.4678333,1.0,0.3179307584413047,0.2577442034782611,3.7385842176275457,False
C1,V2,6328,0.365978,0.3744567,0.3720022867634058,0.2447043785152175,0.1748558094565217,0.2915853497116996,True
C1,V2,6329,0.188518,0.1904056,0.1908796705417225,0.0067021868510868,7.6152173938729e-08,0.0197064617947723,True
C1,V2,6342,0.164574,0.1648958,0.1653473212974189,0.0,0.0,0.0,True
C1,V2,6343,0.229219,0.217403,0.231614968735803,0.1726675709021741,0.0,0.1820547441140855,True
C1,V2,6344,0.304118,0.3042677,0.3069420497554996,0.3065033401184783,0.2828066915217389,0.3587420302990868,True
C1,V2,6345,0.386954,0.3806673,0.3803569708556029,0.3917818645902175,0.335220244021739,0.3436853943390544,True
C1,V2,6346,0.430847,0.4325607,0.4323186546412654,0.3750447901739131,0.3221314156521742,0.3553257823428336,True
C1,V2,6347,0.857175,0.8867197,0.5249157520149106,3.6933597477478273,3.953001282391303,0.3473554647897399,True
C1,V2,6348,0.866452,0.9322657,0.4498696216477048,3.8435278709902185,4.167079042826087,0.3682425269925785,True
C1,V2,6349,0.446382,0.456376,0.4549357473746765,0.3882554826945655,0.3160470301086959,0.338381852771018,True
C1,V2,6350,0.433582,0.4405765,0.4340879560951775,0.3478966762869567,0.265617969130435,0.3450343928512512,True
C1,V2,6351,1.0,1.0,0.7756010459676911,3.187661331357608,2.675192448913044,3.9640861044083495,False
C1,V2,6352,0.310035,0.3146461,0.3164918433123435,0.2416234758543477,0.1208692077173912,0.2970016128181141,True
C1,V2,6353,0.173977,0.174419,0.1749765759490202,4.203486956457973e-06,1.7032608717157758e-08,0.0,True
C1,V2,6366,0.16287,0.163092,0.1636849292597673,0.0,5.186163041889188e-07,0.0,True
C1,V2,6367,0.235206,0.2212764,0.2363923557830606,0.1855313764619563,0.0,0.1907805205369587,True
C1,V2,6368,0.31078,0.3116684,0.3108605977407856,0.307594174278261,0.2810866928260874,0.3270219415459029,True
C1,V2,6369,0.414258,0.4058999,0.407745417104481,0.3980646156108698,0.3331570024999999,0.3484732831479334,True
C1,V2,6370,1.0,1.0,0.5131270491121968,0.0,0.0,0.3690649679474845,False
C1,V2,6371,1.0,1.0,0.5429822772893727,0.5597651954510875,0.2743273565217393,0.3452044358743053,False
C1,V2,6372,0.47004,0.4737839,0.4723128002004226,0.3730642519076088,0.3232873368478259,0.3546936198400051,True
C1,V2,6373,0.449635,0.4532059,0.4539614593679937,0.3637986939521741,0.3139891416304348,0.3483753853248281,True
C1,V2,6374,0.405208,0.4076614,0.4088069739828532,0.3431049739282613,0.2898301610869568,0.3394983301041864,True
C1,V2,6375,0.99708,1.0,0.6898261799323019,3.798751245175,3.593604800978261,2.819584952133555,False
C1,V2,6376,0.312279,0.3173917,0.318484885362492,0.2289585185076083,0.1343552929347826,0.2910746084669979,True
C1,V2,6377,0.185392,0.187657,0.1877317161709035,0.002729071577174,0.0,0.0151604422348352,True
C1,V2,6390,0.161439,0.1615285,0.1623302220084932,0.0,0.0,0.0,True
C1,V2,6391,0.228665,0.2154016,0.2281371388386578,0.1692437725434782,3.537608696318304e-07,0.1652503504788722,True
C1,V2,6392,0.239484,0.234568,0.2389999797866903,0.1626409815913044,0.0888803209782607,0.1390334968288364,True
C1,V2,6393,0.371399,0.3713772,0.3680649814853659,0.3607438362749998,0.3215958754347826,0.3560419046933682,True
C1,V2,6394,0.917119,0.9355785,0.7279304424657782,3.5908655799206524,3.683945576521739,3.1167343256421622,True
C1,V2,6395,1.0,1.0,0.7629741872973944,3.6455355393097832,3.470358344782609,2.9908701323139844,False
C1,V2,6396,1.0,1.0,0.7954372786626173,3.4108687723586955,3.1517552897826087,3.255207490782072,False
C1,V2,6397,0.474614,0.4817819,0.4828361885875655,0.3646615890032605,0.3082442045652175,0.3465586616796127,True
C1,V2,6398,0.314573,0.3133843,0.3181396739221658,0.3055974383065216,0.2518443221739133,0.3175872709459853,True
C1,V2,6399,0.276898,0.2776801,0.2816024223118687,0.2508297066826084,0.2265356753260869,0.2841398285101087,True
C1,V2,6400,0.316578,0.3216291,0.3216137217351691,0.2346634555586961,0.1570162323913044,0.281257141205301,True
C1,V2,6401,0.182832,0.1850114,0.18513200089947,0.0,7.730434770575094e-08,0.0125153257816485,True
C1,V2,6414,0.160482,0.1605463,0.1614183767385601,0.0,2.8124999913544623e-08,0.0,True
C1,V2,6415,0.252621,0.2429039,0.2539268645279869,0.2814812332130434,0.1195996375,0.2782588870120682,True
C1,V2,6416,0.334767,0.3355355,0.3339520781983894,0.3641753639554347,0.3156465402173914,0.3727637930567815,True
C1,V2,6417,0.393932,0.3888383,0.3870834255314302,0.3878138338152175,0.3323494430434786,0.3462662601515874,True
C1,V2,6418,1.0,1.0,1.0,3.758273384964131,3.968123242826088,4.160658807501013,False
C1,V2,6419,0.480827,0.4846314,0.481769181437283,0.3791244139413048,0.3291516395652172,0.3659768599239854,True
C1,V2,6420,0.495057,0.4997497,0.4975722814135759,0.3764056481956526,0.3266503554347829,0.3635490631881584,True
C1,V2,6421,0.492128,0.5031453,0.5032709693055697,0.3833340542739132,0.3069675933695655,0.3363292993090552,True
C1,V2,6422,0.43861,0.4511733,0.4388017777159899,0.3399721471554345,0.2547769735869565,0.3444692164307462,True
C1,V2,6423,0.996501,1.0,0.9457721307582826,3.855023539635869,3.567124720543477,3.9788736967953295,False
C1,V2,6424,0.290177,0.2904048,0.2924705786578537,0.2610382032152176,0.2112727359782611,0.2896872542317639,True
C1,V2,6425,0.180485,0.1823567,0.1821695784181404,4.173838043604147e-06,4.969891307068809e-07,0.0059226876306697,True
C1,V2,6438,0.159,0.159,0.1600000006930082,0.0,0.0,0.0,True
C1,V2,6439,0.187578,0.1883623,0.1889113411529988,0.0,0.0,0.0,True
C1,V2,6440,0.231013,0.2274468,0.2279290911885059,0.1175018638173913,0.0606106805434783,0.0666662179255182,True
C1,V2,6441,0.276821,0.2787068,0.2814191453193757,0.256169793271739,0.2490473360869561,0.2917310678418075,True
C1,V2,6442,0.311636,0.3098632,0.3146039823743699,0.3154606260456527,0.2581260083695651,0.3191836079308803,True
C1,V2,6443,0.33399,0.3325055,0.335875729376267,0.3420829367119566,0.2831550702173913,0.3390419980832193,True
C1,V2,6444,0.340511,0.3391648,0.3423263126273277,0.3419344809717392,0.2828085088043477,0.3373948271528129,True
C1,V2,6445,0.330646,0.3294389,0.3336167187870016,0.3344898734836957,0.2780581185869565,0.3340969487717239,True
C1,V2,6446,0.304251,0.3042601,0.3082666053623233,0.2857939310478258,0.2486682569565217,0.3048802765659069,True
C1,V2,6447,0.269276,0.2676661,0.2744391507114175,0.2406496885173917,0.1944104719565218,0.2810473544084959,True
C1,V2,6448,0.215131,0.2146487,0.2167380454080382,0.0242464910076084,3.12228261059709e-07,0.0295158663276743,True
C1,V2,6449,0.18053,0.1829662,0.1830259939001763,2.860030434703731e-06,5.192826087608221e-07,0.0131585765314761,True
C1,V2,6462,0.159,0.159,0.1600000006928531,0.0,0.0,0.0,True
C1,V2,6463,0.16621,0.1664054,0.1673133608063935,0.0,0.0,0.0,True
C1,V2,6464,0.175051,0.175484,0.1762600670363181,1.6899065217831306e-06,0.0,0.0,True
C1,V2,6465,0.183215,0.1838733,0.1843873365163812,0.0,3.033804346027094e-07,0.0,True
C1,V2,6466,0.19069,0.1915333,0.1921254186124812,0.0,4.676630432547305e-07,0.0,True
C1,V2,6467,0.195554,0.1965633,0.1969415509517419,4.428672826107189e-06,0.0,0.0,True
C1,V2,6468,0.196666,0.1977098,0.1981156467634027,2.3766880435323627e-06,0.0,0.0,True
C1,V2,6469,0.194588,0.1955926,0.1961239146304411,9.872108695132746e-07,3.923586956541221e-07,0.0,True
C1,V2,6470,0.188881,0.1896734,0.1902108368947805,0.0,2.5828260846497264e-07,0.0,True
C1,V2,6471,0.18126,0.1818538,0.1824397557759027,3.0602760868892398e-06,2.600760871759263e-07,0.0,True
C1,V2,6472,0.172464,0.1728122,0.173553150961452,0.0,3.1469565208550404e-07,0.0,True
C1,V2,6473,0.164386,0.1644041,0.1653324143225017,0.0,1.363369562173736e-08,0.0,True
C1,V2,6486,0.159,0.159,0.1600000006926952,0.0,0.0,0.0,True
C1,V2,6487,0.171023,0.1713338,0.1721744261061427,1.987097826259566e-06,0.0,0.0,True
C1,V2,6488,0.185063,0.1857804,0.1864016938114284,2.2300608696635824e-06,3.4596739151052225e-07,0.0,True
C1,V2,6489,0.199011,0.2001511,0.200328205286391,1.5412815217948377e-06,1.1220652155004104e-07,0.0,True
C1,V2,6490,0.21119,0.2125752,0.2128872248216237,0.0,0.0,0.0,True
C1,V2,6491,0.226656,0.2230557,0.2267925134112552,0.0845501209956521,0.0270464083695652,0.0682426548567565,True
C1,V2,6492,0.231326,0.2253914,0.2292849964559756,0.1093916992999999,0.0271934518478259,0.0696003715198851,True
C1,V2,6493,0.223558,0.2189414,0.2253950772443273,0.067463773904348,1.985869566615815e-07,0.0678980667238516,True
C1,V2,6494,0.208059,0.2093792,0.2095963780002083,4.386544565082584e-06,1.9927173890456887e-07,0.0,True
C1,V2,6495,0.195158,0.1961035,0.1963946752867011,2.6064521739593114e-06,0.0,0.0,True
C1,V2,6496,0.180995,0.1816203,0.1821400781653644,0.0,5.258260870803958e-07,0.0,True
C1,V2,6497,0.16778,0.1679598,0.168723128994163,0.0,9.442391283116623e-08,0.0,True
C1,V2,6510,0.159,0.159,0.1600000006925344,0.0,0.0,0.0,True
C1,V2,6511,0.18195,0.1825663,0.1832248644565777,0.0,4.322065214781483e-07,0.0,True
C1,V2,6512,0.209065,0.2103846,0.2105608691399298,0.0,9.610869557926141e-08,0.0,True
C1,V2,6513,0.258094,0.2516601,0.2644926254399246,0.2247726736369562,0.1313960113043476,0.2796499438014306,True
C1,V2,6514,0.28562,0.2872043,0.2904552385900155,0.2635212334684782,0.2494275456521742,0.2906043697468006,True
C1,V2,6515,0.305234,0.3044846,0.3084496207094914,0.2973485328086958,0.2535291474999998,0.3106618550869208,True
C1,V2,6516,0.311476,0.3096663,0.3146707605180256,0.3107220698086954,0.2537116764130437,0.3204854989895077,True
C1,V2,6517,0.30197,0.3019965,0.3062378502079161,0.2858128942956524,0.2513571121739133,0.3049211032910826,True
C1,V2,6518,0.281065,0.2828252,0.2859509580704488,0.2577081145934783,0.2463862713043479,0.2889223907914202,True
C1,V2,6519,0.25061,0.2419882,0.2583157516786642,0.2027237744967391,0.0860533153260869,0.2717889057260148,True
C1,V2,6520,0.203118,0.2044288,0.2041661310426422,0.0001654619565216,1.729891305684886e-07,0.0,True
C1,V2,6521,0.175926,0.1779987,0.1771698598707986,0.0,3.642717392823243e-07,0.0,True
C1,V2,6534,0.159,0.159,0.1600000006923707,0.0,0.0,0.0,True
C1,V2,6535,0.234404,0.2174306,0.2350865347747203,0.2088955488228262,0.0,0.222990460286619,True
C1,V2,6536,0.312726,0.3137228,0.314277527294481,0.3234644941173913,0.2861513520652177,0.3627755491407108,True
C1,V2,6537,0.273084,0.2739825,0.2781182259106246,0.2505024175989132,0.2330169323913047,0.2906809910523689,True
C1,V2,6538,0.884219,0.9008238,0.7848199015114521,3.4788356385902173,3.545569288586956,3.289122449420178,True
C1,V2,6539,1.0,1.0,0.5285659664352879,3.490442614225,3.2443569643478263,0.3628804189915882,False
C1,V2,6540,0.335751,0.3345678,0.3381981871031106,0.3395996708565221,0.2825658236956525,0.3392328110323792,True
C1,V2,6541,0.326258,0.3254419,0.3294230829451028,0.3306813815869564,0.2779179447826088,0.3323481066776512,True
C1,V2,6542,0.300004,0.300763,0.3042649586270232,0.2777282109913044,0.2485534670652175,0.2995331156389765,True
C1,V2,6543,0.529357,0.4006054,0.7397444615502972,1.752180952831521,0.2321150901086957,3.3370720476912026,True
C1,V2,6544,0.320009,0.3268359,0.3258467507893665,0.2300846657173912,0.154313399782609,0.2395009892268684,True
C1,V2,6545,0.193852,0.1965043,0.2009078410477339,0.0413651076010868,0.0221466748804348,0.0908065702403536,True
C1,V2,6558,0.159,0.159,0.1600000006922043,0.0,0.0,0.0,True
C1,V2,6559,0.206866,0.202094,0.20683373866264,0.0833843499836954,0.0,0.0778505918530594,True
C1,V2,6560,0.289343,0.2914798,0.2935821071592427,0.2769102592630438,0.222954838804348,0.3370305719924156,True
C1,V2,6561,0.372373,0.3659808,0.3626416047279553,0.3979599865445655,0.3157386638043477,0.3410749309994003,True
C1,V2,6562,0.404444,0.4130083,1.0,0.392867607854348,0.3311992323913043,4.071264449033214,False
C1,V2,6563,1.0,1.0,1.0,3.045333165351087,2.4517451565217394,4.319270674328063,False
C1,V2,6564,0.856402,0.8821359,1.0,3.8896835112489128,3.990964112608696,4.13868837083642,False
C1,V2,6565,0.46521,0.475107,0.4677731595745258,0.3806303648847828,0.3032973288043477,0.3402338584256992,True
C1,V2,6566,0.419435,0.4319308,0.4154036711214849,0.3248290962771739,0.2400033302173913,0.350934799643583,True
C1,V2,6567,0.758279,0.8079841,1.0,3.727100253145652,3.844524399456521,3.9108111258675633,False
C1,V2,6568,0.290318,0.291592,0.2917523624199428,0.2389055483304351,0.0754494680434784,0.2117425796007284,True
C1,V2,6569,0.168917,0.1694292,0.169925117124991,4.299100000208476e-06,0.0,0.0,True
C1,V2,6582,0.159,0.159,0.1600000006920351,0.0,0.0,0.0,True
C1,V2,6583,0.213245,0.2098894,0.2152577834472396,0.0709550757869563,0.0,0.0828723686318076,True
C1,V2,6584,0.299986,0.3039853,0.3017132642905827,0.3125976418608693,0.2773421025000002,0.3518068729415158,True
C1,V2,6585,0.392766,0.3935722,0.3853859740112454,0.3801340989065218,0.3092161277173911,0.3554505003950239,True
C1,V2,6586,0.453654,0.4660824,1.0,0.4229406974478265,0.3201997027173917,4.173900537919306,False
C1,V2,6587,0.484708,0.5106646,1.0,0.4329061363554355,0.4179167210869568,4.269977175257672,False
C1,V2,6588,0.497397,0.5239949,1.0,0.4254677990684783,0.3763614554347834,4.241937240289989,False
C1,V2,6589,0.492446,0.5048009,0.501509189992548,0.3781274309434785,0.3000087908695653,0.3375460179679992,True
C1,V2,6590,0.420942,0.4333665,0.4161576482541221,0.3220004256597826,0.2384071128260866,0.3509588023183112,True
C1,V2,6591,1.0,1.0,0.6763772940705411,1.757252566129348,1.5370000869565217,3.049412640996775,False
C1,V2,6592,0.278728,0.2766477,0.281119089402477,0.255046276017391,0.1869102822826085,0.2896071311876331,True
C1,V2,6593,0.176702,0.1823596,0.1814345479145986,1.4708891303017857e-06,0.0203076176304349,0.0281355216123886,True
C1,V2,6606,0.159,0.159,0.1600000006918633,0.0,0.0,0.0,True
C1,V2,6607,0.189747,0.1905922,0.1910845305519293,0.0,2.8706521761128586e-08,0.0,True
C1,V2,6608,0.248559,0.2401757,0.2570528200729137,0.203082821477174,0.0905592151086953,0.2784998794084681,True
C1,V2,6609,0.2986,0.2991544,0.3017226955965467,0.2848420899728261,0.2567145230434781,0.3056910630612348,True
C1,V2,6610,0.342895,0.3415555,0.3448325672469973,0.3479480113434782,0.2874555884782611,0.3410669654782229,True
C1,V2,6611,0.370255,0.3695102,0.3715516625848911,0.3537357863586958,0.2911223496739132,0.3465646938986321,True
C1,V2,6612,0.378945,0.3787525,0.3811835097136618,0.3538889696619564,0.2915367234782609,0.3465820921270535,True
C1,V2,6613,0.367022,0.3666055,0.3698629699426704,0.3483654114163046,0.2858815779347823,0.341147264893098,True
C1,V2,6614,0.336766,0.3364964,0.3396103129322831,0.3284673331,0.2762218185869561,0.3331744052457259,True
C1,V2,6615,0.291267,0.2924645,0.2950892531297956,0.264657356748913,0.2389960990217392,0.2930453178344668,True
C1,V2,6616,0.236764,0.2299089,0.2388168582309462,0.1415174239608695,0.0421863341304348,0.1574111259510247,True
C1,V2,6617,0.183555,0.1889804,0.1910344372985248,0.009016923118478,0.0207211272065216,0.0572965571065303,True
C1,V2,6630,0.159,0.159,0.1600000006916889,0.0,0.0,0.0,True
C1,V2,6631,0.268469,0.2665601,0.2706619469276687,0.3099889221728262,0.2422031395652178,0.3407203520707868,True
C1,V2,6632,0.267935,0.269376,0.2733609142200618,0.2479068847184781,0.2365606908695651,0.2897452858473188,True
C1,V2,6633,0.329622,0.3283686,0.330665945473532,0.3416548900858702,0.2851477449999999,0.3424845404252891,True
C1,V2,6634,1.0,1.0,0.6296288221572582,0.0,0.0,0.3564264723579299,False
C1,V2,6635,1.0,1.0,0.7046375268956989,2.5532553581076085,2.0895533956521746,0.359135057145186,False
C1,V2,6636,0.430077,0.4334284,0.4324688394497306,0.3661208257880433,0.319492111847826,0.3539451091846478,True
C1,V2,6637,0.413734,0.4161489,0.4173872048545983,0.356028618427174,0.3025573045652173,0.3472388766319749,True
C1,V2,6638,0.374751,0.3754414,0.3777341008730524,0.3393710866652174,0.2784037756521736,0.339798260622338,True
C1,V2,6639,0.321254,0.3220274,0.3239480195670604,0.2895091162554346,0.2454748030434786,0.3098515820271892,True
C1,V2,6640,0.261706,0.2535585,0.2642954663105001,0.2292942611097827,0.1048657905434786,0.2590532950222182,True
C1,V2,6641,0.217216,0.2087084,0.2124182993106998,0.1444313135282608,0.037345453217391,0.1080974819814604,True
C1,V2,6654,0.159,0.159,0.160000000691512,0.0,0.0,0.0,True
C1,V2,6655,0.247126,0.2402896,0.248968751448918,0.2677733601673915,0.1551755209782609,0.2884534689880834,True
C1,V2,6656,0.271585,0.2725378,0.276510658810642,0.2541814248391307,0.2379308342391307,0.2923167704411856,True
C1,V2,6657,0.335834,0.3347638,0.3367299471915534,0.3456861311489132,0.2895950286956521,0.3465751923857448,True
C1,V2,6658,1.0,1.0,0.5498662652737758,0.3773593147728263,0.2631124663043482,0.3518509351517652,False
C1,V2,6659,1.0,1.0,0.6123581147102491,0.0,0.0,0.3538074824008773,False
C1,V2,6660,1.0,1.0,0.6329985090013306,0.0,0.0,0.3523308125037562,False
C1,V2,6661,0.423208,0.4269103,0.4273141649342481,0.3576931938260869,0.3093997405434786,0.34861887286837,True
C1,V2,6662,0.383087,0.3842206,0.3862008367430712,0.3399530004793482,0.2785755222826092,0.3406612727214365,True
C1,V2,6663,1.0,1.0,0.8195667231766078,1.9291617995815211,1.5799442413043483,3.6032989206456736,False
C1,V2,6664,0.266354,0.2615839,0.2691476223616307,0.239496354794565,0.1498192776086954,0.2761561227325478,True
C1,V2,6678,0.159,0.159,0.1600000006913326,0.0,0.0,0.0,True
C1,V2,6679,0.22428,0.21407,0.2265833691550064,0.1434707106804348,0.0,0.1677093870293934,True
C1,V2,6680,0.27171,0.2726831,0.2766367059324972,0.255031200423913,0.2381760969565219,0.2926174049645064,True
C1,V2,6681,0.400752,0.4031913,0.3937979751576659,0.3636260651826087,0.3128357640217388,0.3635008944743231,True
C1,V2,6682,0.392519,0.3927158,0.3936360117240807,0.3632377342945656,0.3044332020652176,0.3513297426310331,True
C1,V2,6683,0.432129,0.4351632,0.4327359722854209,0.3679422699195653,0.3205410953260866,0.3565875399420349,True
C1,V2,6684,1.0,1.0,0.9432151916089458,0.9046537308152184,0.5642530369565227,3.653164835122357,False
C1,V2,6685,0.510316,0.525995,0.5209059755831053,0.3663084459673913,0.2921711423913042,0.3417588552211369,True
C1,V2,6686,0.490938,0.5034137,0.4839306003108977,0.3156087510032609,0.2414834697826087,0.3403938120990009,True
C1,V2,6687,0.76251,0.7771295,0.4211673142681988,3.540638996554348,3.536604408043478,0.2577874853600565,True
C1,V2,6688,0.304638,0.3066389,0.3059330738423105,0.2385214639130438,0.1161565173913041,0.2369245786039171,True
C1,V2,6702,0.159,0.159,0.1600000006911509,0.0,0.0,0.0,True
C1,V2,6703,0.20291,0.2004756,0.2035878448576574,0.0456421555608697,0.0,0.0551083602168371,True
C1,V2,6704,0.283672,0.2837786,0.2852124086957622,0.3146934249108694,0.2738194661956522,0.3569279801615714,True
C1,V2,6705,0.358125,0.3604947,0.354637015975099,0.3511947703586959,0.3159357133695651,0.3755729341547686,True
C1,V2,6706,0.285126,0.2867272,0.289881797440681,0.2643284229663045,0.2501372616304349,0.2905438350307902,True
C1,V2,6707,0.715413,0.7653667,0.8725319166938578,2.696971642390218,2.989620634673912,3.4616095025656275,True
C1,V2,6708,0.482314,0.4953203,0.9358454757493704,0.3664451722228266,0.3369249211956526,3.525052006944237,True
C1,V2,6709,0.441537,0.4513244,0.4501901400318737,0.3450352504467393,0.301393007934783,0.3510671711221536,True
C1,V2,6710,0.397247,0.4019972,0.399146808784912,0.3024212437793483,0.2520781892391305,0.3327396890039372,True
C1,V2,6711,0.359684,0.3667763,0.7530301896692033,0.2764663011217392,0.229702175326087,3.057305631288217,True
C1,V2,6712,0.200832,0.2020846,0.2017224836229413,0.0006293483141304,1.9592391326467046e-07,0.0,True
C1,V2,6726,0.159,0.159,0.160000000690967,0.0,0.0,0.0,True
C1,V2,6727,0.186923,0.1876768,0.1882244627867584,0.0,0.0,0.0,True
C1,V2,6728,0.243588,0.2368459,0.250161642042394,0.1843582455543478,0.0900728830434782,0.2387439731325859,True
C1,V2,6729,0.294034,0.2949243,0.2973944700529926,0.2770998054706522,0.2549515882608693,0.3024977628269386,True
C1,V2,6730,0.339357,0.3381192,0.3412914868471781,0.3458574163293479,0.2876118873913045,0.3411430928299346,True
C1,V2,6731,0.366689,0.3660297,0.3679368596438213,0.3541176706260868,0.2914131601086959,0.34684678881543,True
C1,V2,6732,0.375799,0.3756123,0.3778890098662291,0.3541610833684783,0.2919210546739132,0.3470260964711644,True
C1,V2,6733,0.363701,0.3633915,0.3664435362064259,0.3463505242184782,0.286356485652174,0.3416462934297206,True
C1,V2,6734,0.333366,0.3334393,0.3363970798804296,0.3238113649467391,0.2747579119565216,0.3316945070764997,True
C1,V2,6735,0.288499,0.289728,0.292243513456083,0.2625212078858696,0.2386814168478261,0.2930516315170126,True
C1,V2,6736,0.231699,0.2240298,0.2295670918615541,0.1193482970336954,0.0116955598913044,0.0918233028664619,True
C1,V2,6750,0.159,0.159,0.160000000690781,0.0,0.0,0.0,True
C1,V2,6751,0.159,0.159,0.1600000006938868,0.0,0.0,0.0,True
C1,V2,6752,0.159,0.159,0.1600000006980357,0.0,0.0,0.0,True
C1,V2,6753,0.159,0.159,0.1600000006957447,0.0,0.0,0.0,True
C1,V2,6754,0.159,0.159,0.1600000007030906,0.0,0.0,0.0,True
C1,V2,6755,0.159,0.159,0.1600000007002114,0.0,0.0,0.0,True
C1,V2,6756,0.159,0.159,0.1600000006998102,0.0,0.0,0.0,True
C1,V2,6757,0.159,0.159,0.1600000006988342,0.0,0.0,0.0,True
C1,V2,6758,0.159,0.159,0.1600000006941259,0.0,0.0,0.0,True
C1,V2,6759,0.159,0.159,0.1600000006891392,0.0,0.0,0.0,True
C1,V2,6760,0.159,0.159,0.1600000006868649,0.0,0.0,0.0,True
C1,V2,6774,0.159,0.159,0.1600000006905929,0.0,0.0,0.0,True
C1,V2,6775,0.161063,0.161116,0.1620807864814519,0.0,1.2963152170055436e-07,0.0,True
C1,V2,6776,0.163814,0.1639449,0.1648837588840678,3.031003260576549e-06,0.0,0.0,True
C1,V2,6777,0.167145,0.1673524,0.1681974250758343,3.7270771737594e-06,1.1368478260225633e-07,0.0,True
C1,V2,6778,0.169154,0.1694121,0.1703002282808715,0.0,1.175326089472452e-07,0.0,True
C1,V2,6779,0.171081,0.1714085,0.1722118418790104,0.0,5.012934780443763e-07,0.0,True
C1,V2,6780,0.171677,0.1720148,0.1728227608445403,4.6138804347166085e-06,0.0,0.0,True
C1,V2,6781,0.170927,0.1712448,0.1720964647110364,9.0917934774984e-07,3.504673912191336e-07,0.0,True
C1,V2,6782,0.168875,0.1691434,0.1700004206546941,4.613301086854654e-06,2.9441304346146935e-07,0.0,True
C1,V2,6783,0.166201,0.1663863,0.1672588334689821,0.0,0.0,0.0,True
C1,V2,6784,0.162888,0.1629909,0.1639240882083032,0.0,4.5744999998132346e-07,0.0,True
C1,V2,6798,0.159,0.159,0.1600000006904029,0.0,0.0,0.0,True
C1,V2,6799,0.159687,0.159705,0.1606933026226802,1.2642913041965611e-06,0.0,0.0,True
C1,V2,6800,0.160378,0.1604139,0.1613946817972344,3.6917999997634046e-06,2.9123695635076574e-07,0.0,True
C1,V2,6801,0.161071,0.1611264,0.1620850313022474,0.0,5.105826088012423e-07,0.0,True
C1,V2,6802,0.161077,0.1611315,0.1621069871464123,4.1702141302366895e-06,0.0,0.0,True
C1,V2,6803,0.16177,0.1618448,0.1628135000949113,0.0,3.490630435664739e-07,0.0,True
C1,V2,6804,0.161764,0.1618398,0.1627958934016352,5.137177173689232e-06,0.0,0.0,True
C1,V2,6805,0.161754,0.1618283,0.1627918959399802,0.0,1.7852065236706704e-07,0.0,True
