case,view_id,time_index,reference_DGP,reference_Ev_lx,EIGCM_DGP,EIGCM_Ev_lx,Jones_dcglare_DGP,Jones_dcglare_Ev_lx,Raytraverse_Balanced_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_High_DGP,Raytraverse_High_Ev_lx
C4,49,4113,0.190735,540.631,0.1904736,536.17706,0.1917304,540.5536499,0.19177764,541.35675668,0.19082525,525.13210505
C4,49,4114,0.197423,654.566,0.19692,645.99731,0.19822577,651.20690918,0.19778462,643.6903128,0.19720592,633.83168635
C4,49,4115,0.201617,726.015,0.2011787,718.54736,0.20251741,724.31811523,0.20228149,720.2979396,0.20142185,705.65337949
C4,49,4116,0.202914,748.101,0.2023768,738.95734,0.20372599,744.90692139,0.20341959,739.68638937,0.20262274,726.11143122
C4,49,4117,0.200916,714.069,0.2005596,707.99939,0.2018927,713.67675781,0.20183663,712.71934819,0.20078997,694.88869951
C4,49,4118,0.19635,636.287,0.1959866,630.09607,0.19728059,635.10430908,0.19683139,627.45134815,0.19620536,616.78636623
C4,49,4119,0.18893,509.879,0.1886609,505.29703,0.18989536,509.29119873,0.18975284,506.86274073,0.18903373,494.61216339
C4,49,4120,0.180176,360.749,0.1799732,357.29553,0.18114008,360.13812256,0.18080986,354.51211421,0.1805471,350.03570465
C4,49,4121,0.171513,213.162,0.1713943,211.14673,0.1724949,212.86791992,0.17245895,212.24793512,0.17213988,206.81234899
C4,49,4122,0.164368,91.448,0.1642977,90.250671,0.16534256,91.02479553,0.16533586,90.90050618,0.16519898,88.56858733
C4,49,8527,0.190597,364.965,0.1813239,380.30493,0.3142941,1054.33203125,0.1805804,350.60311817,0.18119981,339.59421969
C4,49,8528,1.0,14553.126,1.0,15368.302,1.0,14668.31054688,1.0,15060.14006674,1.0,15042.40416602
C4,49,8529,1.0,15757.35,1.0,16037.328,1.0,15808.12402344,1.0,15991.86739524,1.0,16038.01650267
C4,49,8530,1.0,17033.101,1.0,18254.439,1.0,17201.35546875,1.0,18241.729707,1.0,18322.12802371
C4,49,8531,0.925388,8363.985,0.9845856,8724.8916,0.7057878,9014.24707031,0.98940453,8817.61876189,0.98573285,8744.49563067
C4,49,8532,0.488655,4967.471,0.4859083,5470.6396,0.5038728,5780.60498047,0.48435368,5365.99988143,0.48730005,5402.14064895
C4,49,8533,0.340437,2938.212,0.3365983,2918.2026,0.343851,2953.22387695,0.34241462,2926.89321987,0.33708164,2840.98342568
C4,49,8534,0.409794,3977.665,0.4483389,4821.54,0.4558055,5004.35498047,0.42640214,4262.55069607,0.43600069,4416.71573523
C4,49,8535,0.328389,2491.311,0.3370938,2994.5579,0.3420211,3098.8125,0.34617761,2810.7991396,0.34424627,2766.01710135
C4,49,8536,0.18052,366.607,0.1803741,364.12399,0.18165567,368.92144775,0.18113259,360.01002473,0.18053545,349.83728348
C4,50,1902,0.166852,133.761,0.1669518,135.46555,0.16880299,149.96604919,0.16792825,135.06387823,0.16730655,124.47272008
C4,50,1903,0.173665,249.825,0.1730902,240.03772,0.17443582,245.91793823,0.17432093,243.96818066,0.17389827,236.7678218
C4,50,1904,0.687241,3316.422,0.6791004,3230.0366,0.3829862,3505.95532227,0.81386146,5641.69931538,0.79652249,5254.54151626
C4,50,1905,0.327968,2626.606,0.3189485,2561.7053,0.3618453,3303.90063477,0.68737967,3887.64444511,0.67879338,3657.0154937
C4,50,1906,0.225006,1003.794,0.220025,951.59686,0.2232748,975.32684326,0.22567563,1002.70827391,0.22266291,955.37161407
C4,50,1907,0.23172,1130.924,0.2267346,1072.1086,0.229694,1098.18762207,0.2320744,1124.79486183,0.22934733,1082.54270406
C4,50,1908,0.233073,1166.197,0.2281248,1103.8313,0.2309336,1130.1887207,0.23354218,1157.87443512,0.23052246,1113.5276561
C4,50,1909,0.227759,1085.379,0.2231107,1037.3273,0.2257996,1062.75793457,0.22851347,1085.24276582,0.22566817,1040.70077025
C4,50,1910,0.216839,921.004,0.2131766,886.30798,0.2160499,909.97747803,0.21729755,905.84236379,0.21550706,882.1492301
C4,50,1911,0.201935,692.558,0.1996459,671.04187,0.20305521,690.18347168,0.20228235,678.47150632,0.20120868,661.5095842
C4,50,1912,0.184625,435.246,0.1843815,424.64609,0.1864926,437.13757324,0.18531646,426.17681912,0.18445716,414.21989302
C4,50,1913,0.190531,495.426,0.1891443,504.76169,0.19450263,522.59307861,0.19043635,481.75766456,0.18994399,468.00785721
C4,50,4109,0.159229,3.905,0.1592191,3.732749,0.16022466,3.82596087,0.1602268,3.86363891,0.16021808,3.71521524
C4,50,4110,0.161419,41.206,0.1613128,39.400295,0.16237096,40.38226318,0.16238692,40.66302069,0.16229785,39.14560464
C4,50,4111,0.164026,85.62,0.1638275,82.240204,0.16494914,84.29247284,0.16496327,84.55311436,0.16478484,81.51339895
C4,50,4112,0.166877,134.193,0.1665664,128.89873,0.16775711,132.12440491,0.1677494,132.01696143,0.16751015,127.94115999
C4,50,4113,0.169459,178.177,0.1690843,171.79451,0.17033863,176.10527039,0.17046861,178.34085795,0.1700228,170.74614739
C4,50,4114,0.171611,214.841,0.1711268,206.5899,0.17243252,211.78237915,0.17243863,211.90177501,0.17207953,205.78419933
C4,50,4115,0.17307,239.7,0.1724763,229.57957,0.17381593,235.35438538,0.1738241,235.5041771,0.17342756,228.74889719
C4,50,4116,0.173512,247.221,0.1728641,236.18541,0.1742134,242.12698364,0.17419042,241.74481909,0.17381978,235.43069729
C4,50,4117,0.172794,235.0,0.1722786,226.21156,0.17361325,231.90126038,0.17375648,234.35226367,0.17321146,225.06739896
C4,50,4118,0.171279,209.188,0.1708064,201.13086,0.17210401,206.18391418,0.17206241,205.49247258,0.171709,199.47183489
C4,50,4119,0.168843,167.68,0.1684664,161.26746,0.16970483,165.30636597,0.16976267,166.31463869,0.16941944,160.46749661
C4,50,4120,0.165977,118.866,0.1657083,114.28131,0.16687705,117.13098907,0.16686426,116.93791171,0.16666496,113.54268087
C4,50,4121,0.163154,70.762,0.1629873,67.927025,0.16408732,69.61445618,0.16410242,69.88783468,0.16395818,67.43059764
C4,50,4122,0.160794,30.565,0.1607222,29.338684,0.16176568,30.07152367,0.16177257,30.19718779,0.16171092,29.14676565
C4,50,8527,0.171521,102.631,0.1656092,112.59218,0.25599788,306.87924194,0.16615531,104.86042807,0.166416,100.01407141
C4,50,8528,0.595084,1789.795,0.6442264,1852.6567,0.3968019,2525.82714844,0.64510478,1888.7339205,0.64531207,1899.4583871
C4,50,8529,0.267432,1762.3,0.2735367,1889.5547,0.3005133,2072.45043945,0.27808054,1927.43636697,0.27783346,1930.18000815
C4,50,8530,0.341523,2794.963,0.3393996,3053.325,0.3388029,3017.65307617,0.36187619,3210.45851037,0.35558209,3127.50118355
C4,50,8531,0.348442,2809.635,0.3293033,2885.0056,0.3293281,2866.82055664,0.35286733,3094.25673336,0.35425391,3104.47959216
C4,50,8532,0.336862,2777.372,0.3478447,3204.4395,0.3430543,3110.22998047,0.35225879,3099.88886261,0.35338934,3088.37910025
C4,50,8533,0.22642,1098.446,0.222959,1056.2527,0.22554,1078.1472168,0.22692731,1083.80935888,0.22391531,1038.42991904
C4,50,8534,0.353529,2927.748,0.358739,3385.9702,0.3629519,3454.38085938,0.36578405,3073.1192069,0.3811352,3346.80414486
C4,50,8535,0.298226,1852.153,0.2983204,2366.1289,0.3083079,2525.53344727,0.31088894,2119.51271752,0.30796083,2102.18994918
C4,50,8536,0.166997,136.234,0.1671957,139.61963,0.16839697,143.02662659,0.16797079,135.78864519,0.1676903,131.01030129
C4,51,1902,0.162339,56.881,0.1624909,59.469864,0.16363496,61.90317154,0.16322135,54.87821665,0.16321959,54.84826988
C4,51,1903,0.169444,177.923,0.1689046,168.73305,0.1705672,179.99008179,0.16998694,170.13529219,0.16999076,170.20030321
C4,51,1904,0.22512,1095.878,0.2255185,1128.6855,0.23493,1276.47949219,0.24215997,1381.13828739,0.22392177,1071.871959
C4,51,1905,0.262322,1688.437,0.2633253,1760.2394,0.2680317,1840.38659668,0.26665665,1800.04383816,0.25885068,1664.41794672
C4,51,1906,0.205539,740.089,0.1995133,690.17621,0.20334512,738.41339111,0.20370751,713.87220908,0.2034902,707.02868739
C4,51,1907,0.212365,853.575,0.2063568,798.73126,0.21020691,855.30889893,0.21077874,830.17081467,0.21020856,819.70788013
C4,51,1908,0.215043,896.151,0.2088467,840.62561,0.2128557,900.43286133,0.21269658,866.34110843,0.21282159,860.60561329
C4,51,1909,0.21277,853.805,0.2068165,805.27325,0.21060601,862.10778809,0.21013084,820.95342356,0.21048081,816.75873384
C4,51,1910,0.206044,733.956,0.2006812,699.79803,0.20388488,747.60870361,0.20366073,704.94866003,0.2043202,705.43535172
C4,51,1911,0.195926,556.285,0.190399,534.90576,0.19354876,571.52734375,0.1935641,532.39220697,0.19443226,531.97644322
C4,51,1912,0.18204,350.28,0.178975,340.29031,0.18134283,363.58831787,0.18131986,336.54087504,0.18130809,333.79234233
C4,51,1913,0.193762,406.032,0.1862476,428.98596,0.18661169,453.34906006,0.18879001,379.70012747,0.19080172,382.41546438
C4,51,4109,0.159173,2.947,0.1591633,2.7813396,0.16017446,2.97101235,0.16016557,2.82063805,0.16016517,2.81378978
C4,51,4110,0.160827,31.132,0.1607277,29.432011,0.16184603,31.43845749,0.16175111,29.83156448,0.16174085,29.65672656
C4,51,4111,0.162807,64.862,0.1626049,61.412086,0.16385229,65.60555267,0.16363548,61.93320673,0.16362551,61.76339692
C4,51,4112,0.164947,101.312,0.1646394,96.072166,0.16602749,102.65305328,0.16573861,97.76168649,0.16569589,97.03397716
C4,51,4113,0.166901,134.6,0.1665025,127.81103,0.16802079,136.60719299,0.16755933,128.77912754,0.16756728,128.91449542
C4,51,4114,0.168513,162.053,0.1680159,153.59209,0.16964194,164.22593689,0.16916855,156.19334768,0.1691194,155.35605168
C4,51,4115,0.169632,181.132,0.1690262,170.80399,0.17072632,182.7013855,0.17015324,172.96839588,0.17015797,173.0489745
C4,51,4116,0.169962,186.741,0.1693178,175.77135,0.17103795,188.01165771,0.17045389,178.09004686,0.1704643,178.2674757
C4,51,4117,0.169414,177.416,0.1688716,168.16949,0.17055672,179.81272888,0.17012828,172.54305227,0.17000133,170.38047599
C4,51,4118,0.168249,157.572,0.1677703,149.40952,0.16937602,159.69381714,0.16885703,150.88635558,0.16884918,150.7526403
C4,51,4119,0.166421,126.427,0.166036,119.86434,0.16752026,128.07881165,0.16720788,122.79175223,0.16713055,121.47447138
C4,51,4120,0.164271,89.792,0.1639984,85.151863,0.16534172,90.97251892,0.16510987,87.0506572,0.16504237,85.90072676
C4,51,4121,0.162163,53.879,0.1619837,50.830013,0.16318852,54.30113983,0.16303745,51.74523499,0.16301603,51.38041312
C4,51,4122,0.160369,23.323,0.1602964,22.085505,0.16138533,23.59213257,0.16131904,22.47088039,0.16131024,22.32097474
C4,51,8527,0.161675,45.569,0.1623342,56.801144,0.16296087,50.41086197,0.16293892,50.06672651,0.16296051,50.43456641
C4,51,8528,0.213183,786.444,0.2107791,882.0979,0.20998552,851.53033447,0.21589191,832.70248096,0.22184943,923.08853541
C4,51,8529,0.256669,1565.264,0.2544368,1625.8392,0.2551832,1621.49523926,0.26443348,1696.38909454,0.26803526,1762.98371348
C4,51,8530,0.325845,2536.925,0.3302853,2917.9783,0.3327216,2942.40478516,0.34932617,2951.37554116,0.3406092,2854.59568742
C4,51,8531,0.317791,2365.146,0.3118399,2603.7456,0.3225048,2768.36254883,0.32165222,2594.09252257,0.32737539,2640.81323447
C4,51,8532,0.297427,2181.045,0.3127282,2611.5664,0.3140822,2624.88208008,0.30707905,2399.76308101,0.30982623,2408.25528937
C4,51,8533,0.213565,880.644,0.2091657,847.8772,0.2128304,900.00158691,0.21092818,845.64098459,0.21124729,840.36423131
C4,51,8534,0.315642,2383.837,0.3149758,2631.5945,0.3348072,2977.95483398,0.30929232,2354.75920899,0.33307954,2662.89788615
C4,51,8535,0.259595,1488.606,0.2540711,1574.8431,0.2719868,1907.7713623,0.26625762,1632.37074103,0.26631261,1676.26817427
C4,51,8536,0.16533,107.831,0.1655055,110.82658,0.16694255,118.24432373,0.16622732,106.08713999,0.16614487,104.68258713
C4,52,1902,0.163382,74.65,0.1637006,80.078201,0.16489492,83.37291718,0.16413417,70.42877133,0.16417319,71.09355997
C4,52,1903,0.172317,226.865,0.1718162,218.33443,0.17346477,229.37237549,0.17236219,210.59943278,0.17281003,218.22872321
C4,52,1904,0.250173,1358.227,0.2438408,1376.8657,0.2520722,1568.51098633,0.27021681,1727.72269825,0.24769129,1332.0094704
C4,52,1905,0.290552,2023.414,0.2930449,2131.501,0.2895791,2207.46411133,0.29181262,2079.09381837,0.28868735,2002.26990547
C4,52,1906,0.231291,917.566,0.2164294,871.36285,0.2137745,916.08648682,0.22659241,859.73720526,0.22832315,885.15673991
C4,52,1907,0.240426,1062.239,0.2246996,1008.1498,0.2221648,1059.02124023,0.2359733,1004.10725983,0.23729826,1023.1565597
C4,52,1908,0.244828,1121.214,0.2284883,1067.1707,0.2257518,1120.1282959,0.23927751,1055.33542682,0.24211617,1083.27650627
C4,52,1909,0.243796,1082.872,0.2270464,1035.814,0.2237279,1085.65087891,0.23749627,1007.95235045,0.24090062,1043.59660909
C4,52,1910,0.237574,949.583,0.2205136,917.185,0.2163659,960.23364258,0.23216012,895.84291887,0.23504994,916.17124502
C4,52,1911,0.226498,735.486,0.2011888,718.71979,0.20415206,752.16223145,0.21961809,686.85610514,0.22387127,709.9196915
C4,52,1912,0.205315,479.206,0.1866972,471.84338,0.18896672,493.46911621,0.20028274,452.44576262,0.20067669,456.61926951
C4,52,1913,0.248029,749.202,0.2211327,797.08075,0.22199182,839.84863281,0.24051873,679.71340075,0.24154478,683.44814051
C4,52,4109,0.159223,3.805,0.1592142,3.6483226,0.16022465,3.82643533,0.16020554,3.50147332,0.16021383,3.64272035
C4,52,4110,0.161359,40.182,0.1612676,38.630482,0.16237859,40.51261902,0.16221779,37.7818289,0.16225532,38.42104115
C4,52,4111,0.163928,83.957,0.1637391,80.734085,0.16497092,84.66778564,0.16449237,76.53092602,0.16469677,80.0131231
C4,52,4112,0.16671,131.353,0.1664247,126.48543,0.16778834,132.66020203,0.1672027,122.70361113,0.16740141,126.08874538
C4,52,4113,0.169256,174.723,0.1688846,168.39207,0.17036975,176.63934326,0.16935236,159.32477924,0.16982876,167.4405011
C4,52,4114,0.171336,210.148,0.1708776,202.34438,0.17246218,212.29112244,0.17164573,198.39401844,0.17180944,201.18290684
C4,52,4115,0.172762,234.447,0.1722044,224.94786,0.17385582,236.03601074,0.17281805,218.36545437,0.17319412,224.77199303
C4,52,4116,0.173198,241.876,0.1725913,231.53757,0.1742613,242.94512939,0.17335445,227.50344949,0.17358626,231.45251158
C4,52,4117,0.172516,230.261,0.1720039,221.53058,0.17364399,232.42721558,0.17294173,220.4723639,0.1730324,222.01701435
C4,52,4118,0.170993,204.309,0.1705429,196.64284,0.17211104,206.30709839,0.17121415,191.04174231,0.17152409,196.32184927
C4,52,4119,0.168596,163.481,0.1682441,157.48012,0.16969947,165.21861267,0.16915086,155.89194694,0.16926988,157.91951967
C4,52,4120,0.165808,115.977,0.1655541,111.65395,0.16687716,117.13854218,0.16642762,109.4995104,0.16653948,111.40504957
C4,52,4121,0.163078,69.466,0.1629094,66.599991,0.16410195,69.86602783,0.16379477,64.64681795,0.16391563,66.70573524
C4,52,4122,0.160775,30.246,0.1607085,29.105053,0.16179182,30.51946449,0.16165575,28.20701947,0.16170918,29.11715151
C4,52,8527,0.162708,63.166,0.1633599,74.274612,0.16444525,75.69026184,0.1638872,66.22151574,0.16399996,68.14242888
C4,52,8528,0.237848,985.21,0.2220787,1074.5948,0.2283738,1164.78649902,0.23850074,1009.47369075,0.24725143,1148.49226588
C4,52,8529,0.270709,1695.184,0.2606956,1732.463,0.2709969,1890.89416504,0.27723113,1802.41734592,0.28035347,1872.71572817
C4,52,8530,0.317404,2410.877,0.311528,2598.4333,0.3189743,2708.21484375,0.33177696,2699.42428828,0.3317571,2674.0468852
C4,52,8531,0.306005,2132.911,0.3003171,2388.3198,0.2999538,2384.19873047,0.30207681,2296.44405811,0.31046347,2381.03880355
C4,52,8532,0.296268,2050.802,0.3062205,2433.8154,0.3206513,2736.80200195,0.29613108,2175.218804,0.29769082,2206.03599965
C4,52,8533,0.238768,1048.402,0.2248711,1019.5977,0.2226885,1067.94311523,0.23035478,967.12391122,0.23581821,1006.0673291
C4,52,8534,0.328148,2456.466,0.3527486,3068.4885,0.3331988,2950.55395508,0.32439535,2399.72091214,0.343902,2688.43249536
C4,52,8535,0.284501,1682.932,0.2980344,2055.2947,0.2839371,2111.34912109,0.29069476,1791.11719767,0.29897234,1927.6259136
C4,52,8536,0.167332,141.942,0.1677207,148.56477,0.16911862,155.33021545,0.16814212,138.70725004,0.16815085,138.85605166
C4,53,1902,0.163406,75.068,0.1637762,81.36702,0.16497993,84.82080078,0.16423083,72.07544256,0.16422154,71.91720699
C4,53,1903,0.172156,224.124,0.1712247,208.25681,0.17364444,232.43267822,0.17236143,210.58645986,0.17274206,217.07087511
C4,53,1904,0.264638,1329.528,0.2502312,1399.8478,0.2493034,1521.34313965,0.2785651,1717.9972666,0.2566201,1310.05716699
C4,53,1905,0.303488,1946.17,0.2912376,1958.6376,0.2838174,2109.30981445,0.29875953,2041.29514455,0.29698099,1946.23780267
C4,53,1906,0.247071,896.023,0.2226172,820.19092,0.2140421,920.64660645,0.23848713,846.32500785,0.24039671,872.09599297
C4,53,1907,0.257628,1041.84,0.230711,949.13892,0.2226415,1067.14355469,0.24722717,987.95198354,0.2503145,1008.79317393
C4,53,1908,0.263236,1104.937,0.2347966,1008.2107,0.2265143,1133.11950684,0.25399626,1048.62466053,0.25602119,1072.54797138
C4,53,1909,0.263142,1071.894,0.2341135,984.83911,0.2249226,1106.00317383,0.25433812,1001.89752437,0.25579703,1041.39491667
C4,53,1910,0.257484,949.976,0.2286296,880.34644,0.2179378,987.01324463,0.25030309,906.18439464,0.2503274,919.47100852
C4,53,1911,0.246702,740.6,0.2184318,699.95404,0.20592048,782.28973389,0.23621203,702.17916092,0.23955133,721.86065329
C4,53,1912,0.222478,490.443,0.1864365,467.40134,0.19055121,520.46173096,0.21448428,469.83678918,0.21290008,468.94646061
C4,53,1913,0.283457,859.722,0.2346322,908.63599,0.2576291,997.89788818,0.28031306,800.01498521,0.27641922,778.59101651
C4,53,4109,0.159222,3.784,0.159205,3.4923179,0.1602292,3.90429735,0.16020527,3.4969403,0.16021351,3.63735148
C4,53,4110,0.161345,39.942,0.1611728,37.015205,0.16242934,41.37733841,0.16223826,38.13041133,0.1622551,38.41735529
C4,53,4111,0.163905,83.557,0.1635461,77.446022,0.16508241,86.56591034,0.16447953,76.31227766,0.16469586,79.99753609
C4,53,4112,0.166674,130.734,0.1661284,121.43845,0.16796912,135.74034119,0.16721396,122.89541185,0.16740847,126.20908105
C4,53,4113,0.169214,174.009,0.1684932,161.72458,0.17061411,180.80267334,0.16935976,159.4506984,0.16984357,167.69278605
C4,53,4114,0.171299,209.531,0.1704052,194.2964,0.17275571,217.29170227,0.17175469,200.2502395,0.17182279,201.41041835
C4,53,4115,0.172705,233.478,0.1716746,215.92223,0.17418094,241.57479858,0.17288868,219.56858381,0.17321058,225.05246319
C4,53,4116,0.173166,241.331,0.1720475,222.27393,0.17459741,248.67178345,0.17347528,229.56185753,0.17359459,231.59444093
C4,53,4117,0.172475,229.559,0.1714872,212.72969,0.17396498,237.89550781,0.1730519,222.34920346,0.17306052,222.49610082
C4,53,4118,0.170955,203.666,0.1700832,188.81094,0.17239051,211.07041931,0.17132103,192.8625423,0.17154526,196.68250773
C4,53,4119,0.168556,162.794,0.1678714,151.13104,0.16991591,168.90663147,0.16922749,157.19741944,0.16927712,158.04297257
C4,53,4120,0.165775,115.414,0.1652859,107.08512,0.16702558,119.66558838,0.16642753,109.49795378,0.16654406,111.48311232
C4,53,4121,0.163057,69.119,0.1627492,63.870483,0.16418997,71.36737823,0.16378538,64.48695376,0.16391698,66.7288674
C4,53,4122,0.16077,30.149,0.1606431,27.992147,0.1618355,31.26354218,0.16165577,28.20724053,0.1617136,29.19246564
C4,53,8527,0.16269,62.861,0.1629686,67.608299,0.16404557,68.89083862,0.163914,66.67800561,0.16393282,66.99859088
C4,53,8528,0.23798,915.237,0.2125591,912.42157,0.2184147,995.12792969,0.23479555,932.46357351,0.24378421,1068.43527771
C4,53,8529,0.257735,1453.088,0.2456414,1476.0028,0.2548857,1616.43286133,0.26313378,1563.16626963,0.26332441,1589.31447944
C4,53,8530,0.297866,1941.591,0.2822734,2048.3542,0.3043457,2459.00488281,0.30033973,2149.54760904,0.30261873,2164.12671732
C4,53,8531,0.286786,1746.981,0.2662355,1745.4009,0.2950828,2301.21484375,0.28819129,1940.1758057,0.29243838,1982.49208168
C4,53,8532,0.301746,1882.977,0.2886802,1935.0149,0.298466,2358.85498047,0.2998317,2054.55481332,0.29875255,2046.76020586
C4,53,8533,0.255701,1018.517,0.2297893,946.72742,0.2222865,1061.0949707,0.2424483,942.91849611,0.24833727,980.58723179
C4,53,8534,0.339695,2349.902,0.3469057,2700.0874,0.3271322,2847.20581055,0.33950006,2430.25766194,0.3535855,2629.28700215
C4,53,8535,0.304216,1674.816,0.3055661,1923.3007,0.2798341,2041.45556641,0.30805636,1798.67661748,0.31343657,1899.43032506
C4,53,8536,0.167446,143.887,0.167575,146.08167,0.16949854,161.80122375,0.1683571,142.3696675,0.16831263,141.61209994
C4,54,1902,0.169171,173.272,0.1700563,188.35193,0.17120863,190.957901,0.17013548,172.66571229,0.17004163,171.06697486
C4,54,1903,0.191234,549.133,0.1914848,543.96167,0.19242655,552.41271973,0.19211376,547.08284769,0.19183861,542.39537998
C4,54,1904,0.372394,3352.479,0.3768973,3520.3726,0.3760234,3567.55224609,0.39122308,3747.36014703,0.37146769,3395.38168546
C4,54,1905,0.819106,6342.89,0.8170589,6359.1196,0.5106542,5864.35742188,0.90033515,7485.55515204,0.89285847,7331.85448434
C4,54,1906,0.308658,2347.905,0.3049662,2311.4199,0.3071219,2346.47485352,0.30937566,2348.50006721,0.30760502,2321.63722043
C4,54,1907,0.330438,2715.83,0.3265922,2663.7124,0.3282577,2705.0534668,0.3290168,2679.52647837,0.32915326,2682.66846632
C4,54,1908,0.334481,2784.281,0.3305135,2729.6758,0.3322501,2773.38696289,0.33330854,2746.61495039,0.33328854,2750.75330929
C4,54,1909,0.320824,2553.277,0.3169524,2510.3926,0.3190223,2552.44165039,0.31942787,2509.6730653,0.31998669,2525.03947912
C4,54,1910,0.29551,2129.131,0.2919349,2094.9822,0.2938527,2130.50292969,0.29514029,2096.00306015,0.29473369,2097.44352656
C4,54,1911,0.259946,1567.908,0.2594684,1555.3291,0.2597046,1581.89233398,0.26114897,1552.59483194,0.26070697,1549.05594204
C4,54,1912,0.223098,981.471,0.2189206,971.78888,0.2207158,989.01306152,0.2254092,972.70297719,0.22362987,959.84205745
C4,54,1913,0.250063,1136.376,0.2313534,1177.1235,0.2482318,1198.93347168,0.25614178,1105.9790269,0.2495859,1059.5455323
C4,54,4109,0.159533,9.077,0.1595234,8.915802,0.16053184,9.06144428,0.1605244,8.93357018,0.16052481,8.94054342
C4,54,4110,0.164592,95.267,0.1644931,93.579811,0.16558302,95.12284088,0.16554041,94.38515418,0.16548724,93.47932668
C4,54,4111,0.170575,197.181,0.170401,194.22433,0.17158946,197.44587708,0.17139179,194.06796619,0.17138374,193.93090577
C4,54,4112,0.177079,307.983,0.176793,303.11713,0.17808879,308.15829468,0.17785689,304.20598004,0.17778316,302.94985749
C4,54,4113,0.183009,409.013,0.1830993,403.35519,0.18407091,410.06808472,0.18365521,402.98487759,0.18368979,403.57396847
C4,54,4114,0.187944,493.082,0.1879358,485.56622,0.1889773,493.65148926,0.18892411,492.74471082,0.18853793,486.16583609
C4,54,4115,0.191175,548.124,0.1911843,540.84326,0.19227689,549.86236572,0.19190218,543.47838282,0.19186352,542.81975945
C4,54,4116,0.192284,567.025,0.1920968,556.36206,0.19340252,565.64202881,0.19315695,564.85440476,0.19277359,558.32346855
C4,54,4117,0.190696,539.966,0.190667,531.97461,0.19174624,540.82293701,0.19181119,541.92821807,0.19129948,533.21087916
C4,54,4118,0.18713,479.218,0.1871945,472.87103,0.18821756,480.70889282,0.18787199,474.82090831,0.18778081,473.26767524
C4,54,4119,0.181588,384.799,0.1817139,379.71854,0.18265811,385.99984741,0.18256242,384.36837953,0.18233013,380.41107923
C4,54,4120,0.175021,272.925,0.174833,269.72733,0.1760952,274.19799805,0.17593198,271.41361681,0.17583092,269.69194254
C4,54,4121,0.168582,163.242,0.1684229,160.5271,0.16957947,163.20559692,0.16944361,160.8792212,0.16944026,160.82222644
C4,54,4122,0.163132,70.397,0.1630556,69.089966,0.16412355,70.25696564,0.16407118,69.35572561,0.16406933,69.32426507
C4,54,8527,0.166161,121.998,0.1710525,136.26215,0.167665,130.57884216,0.16752879,128.25869909,0.16728541,124.11255481
C4,54,8528,0.260244,1515.188,0.3378353,1689.288,0.2866817,1970.22595215,0.26287594,1547.99571932,0.26622088,1615.06049668
C4,54,8529,0.813543,5928.282,0.8202431,6097.0884,0.5375077,5989.43945312,0.81089935,5889.16155281,0.80953604,5859.53796359
C4,54,8530,1.0,17121.808,1.0,17455.701,1.0,17267.10546875,1.0,16830.63163238,1.0,16909.06418228
C4,54,8531,1.0,21607.508,1.0,22088.084,1.0,19228.15429688,1.0,21789.71682538,1.0,21784.1756164
C4,54,8532,0.428615,4416.2,0.4574822,4871.9458,0.8012993,10173.26660156,0.44422073,4612.85311002,0.45102216,4721.20663342
C4,54,8533,0.322506,2592.832,0.3214607,2562.2056,0.3249307,2607.06054688,0.3229757,2554.97142772,0.32230122,2543.99390586
C4,54,8534,0.344005,2957.213,0.3586189,3215.7544,0.3692432,3483.74560547,0.35279767,3086.30369815,0.36069422,3213.68819424
C4,54,8535,0.279472,1814.143,0.3038588,2331.1523,0.2932698,2227.80981445,0.2875306,1932.84964312,0.28810316,1936.47380359
C4,54,8536,0.176645,300.589,0.1766197,300.16559,0.17795995,305.9630127,0.17740519,296.5108597,0.17717214,292.54067412
C4,55,1902,0.185601,453.166,0.1865443,469.23883,0.18852893,486.01455688,0.18609508,444.54994644,0.18557834,435.74686864
C4,55,1903,0.227333,1164.101,0.2270578,1159.4169,0.2289866,1175.2442627,0.22772366,1153.72500597,0.22691423,1139.93570525
C4,55,1904,1.0,13487.488,1.0,13749.41,0.910174,12451.3984375,1.0,19235.7955785,1.0,18749.16327172
C4,55,1905,1.0,19389.651,1.0,19425.9,1.0,17572.10742188,1.0,28793.67180093,1.0,28513.48233109
C4,55,1906,0.466303,4942.416,0.4614572,4907.9316,0.4719703,4976.37841797,0.46764776,4963.26034695,0.46169005,4860.14825313
C4,55,1907,0.502587,5558.793,0.4981817,5510.7344,0.5082548,5589.39794922,0.50074574,5522.11678954,0.49849952,5482.68238217
C4,55,1908,0.503107,5570.084,0.4985768,5513.4604,0.5087088,5595.14550781,0.50110543,5527.89237929,0.4990841,5492.16376733
C4,55,1909,0.469113,4993.45,0.4653544,4965.9717,0.4760692,5041.45996094,0.46832213,4972.33478564,0.46639322,4938.1297228
C4,55,1910,0.414632,4076.734,0.4117762,4060.001,0.4217478,4122.26708984,0.41354181,4043.02540332,0.41219579,4020.69955541
C4,55,1911,0.344647,2959.137,0.3460612,2959.9609,0.3542701,3005.1496582,0.34595392,2946.80183276,0.34409724,2916.5298041
C4,55,1912,0.273535,1823.117,0.2696489,1820.6151,0.2761929,1848.30175781,0.27582999,1811.1480293,0.27362224,1786.10604184
