case,view_id,method,n,RMSE
C1,138,Raytraverse Balanced,36,0.01600460016948217
C1,138,Raytraverse High,36,0.01790212401252975
C1,139,EIGCM (MF1),36,0.01726605624173562
C1,139,Jones dcglare,36,0.018102248088502013
C1,139,Raytraverse Balanced,36,0.025257318692451625
C1,139,Raytraverse High,36,0.026255582871936856
C1,140,EIGCM (MF1),36,0.01702180399452584
C1,140,Jones dcglare,36,0.015678572108003636
C1,140,Raytraverse Balanced,36,0.08104403043009291
C1,140,Raytraverse High,36,0.08591405544396534
C1,141,EIGCM (MF1),36,0.013013764470413197
C1,141,Jones dcglare,36,0.040682759084601255
C1,141,Raytraverse Balanced,36,0.15360322141055516
C1,141,Raytraverse High,36,0.15376690534181206
C1,142,EIGCM (MF1),36,0.11551408352946742
C1,142,Jones dcglare,36,0.1300268669836974
C1,142,Raytraverse Balanced,36,0.19394935617739617
C1,142,Raytraverse High,36,0.19281431877419572
C1,143,EIGCM (MF1),36,0.005187812936852854
C1,143,Jones dcglare,36,0.04114774681767348
C1,143,Raytraverse Balanced,36,0.15422308855655995
C1,143,Raytraverse High,36,0.15149998160008882
C1,144,EIGCM (MF1),36,0.0068714415799702834
C1,144,Jones dcglare,36,0.021587768833428125
C1,144,Raytraverse Balanced,36,0.10444781739720281
C1,144,Raytraverse High,36,0.0998265546522364
C1,145,EIGCM (MF1),36,0.010815273040396782
C1,145,Jones dcglare,36,0.059912492769504486
C1,145,Raytraverse Balanced,36,0.018735260350226136
C1,145,Raytraverse High,36,0.019010261371024
C1,146,EIGCM (MF1),36,0.006759681893731719
C1,146,Jones dcglare,36,0.006391948258829881
C1,146,Raytraverse Balanced,36,0.0035415657477029525
C1,146,Raytraverse High,36,0.003943659618369862
C1,147,EIGCM (MF1),36,0.005669919904416643
C1,147,Jones dcglare,36,0.005543687038396815
C1,147,Raytraverse Balanced,36,0.007617273870185162
C1,147,Raytraverse High,36,0.006805812673562575
C1,148,EIGCM (MF1),36,0.010008805697012785
C1,148,Jones dcglare,36,0.01522916792878746
C1,148,Raytraverse Balanced,36,0.011875623448325422
C1,148,Raytraverse High,36,0.007911397417707468
C1,149,EIGCM (MF1),36,0.010355517971633935
C1,149,Jones dcglare,36,0.07110030246560106
C1,149,Raytraverse Balanced,36,0.1028072998955664
C1,149,Raytraverse High,36,0.0968087138659026
C1,150,EIGCM (MF1),36,0.004003376052263057
C1,150,Jones dcglare,36,0.09068087630201524
C1,150,Raytraverse Balanced,36,0.09225166053295861
C1,150,Raytraverse High,36,0.08558098881385862
C1,151,EIGCM (MF1),36,0.0029557256644707547
C1,151,Jones dcglare,36,0.08904494626293409
C1,151,Raytraverse Balanced,36,0.09959784841499325
C1,151,Raytraverse High,36,0.09583558880598617
C1,152,EIGCM (MF1),36,0.005700375789464331
C1,152,Jones dcglare,36,0.07535666939477996
C1,152,Raytraverse Balanced,36,0.0953317429625018
C1,152,Raytraverse High,36,0.09426886528427836
C1,153,EIGCM (MF1),36,0.011835245076183819
C1,153,Jones dcglare,36,0.07525291778115001
C1,153,Raytraverse Balanced,36,0.1333024159469235
C1,153,Raytraverse High,36,0.1328504786156861
C1,154,EIGCM (MF1),36,0.011314762880561546
C1,154,Jones dcglare,36,0.008296577492963428
C1,154,Raytraverse Balanced,36,0.01560417020824143
C1,154,Raytraverse High,36,0.01441020835366701
C1,155,EIGCM (MF1),36,0.00723643658119182
C1,155,Jones dcglare,36,0.007973084736122812
C1,155,Raytraverse Balanced,36,0.012753435909110164
C1,155,Raytraverse High,36,0.011310307319389886
C1,156,EIGCM (MF1),36,0.011554917242479737
C1,156,Jones dcglare,36,0.04766623433406652
C1,156,Raytraverse Balanced,36,0.0783877290342146
C1,156,Raytraverse High,36,0.0731236175770369
C1,157,EIGCM (MF1),36,0.008965530768681056
C1,157,Jones dcglare,36,0.028149828659684933
C1,157,Raytraverse Balanced,36,0.1528976257400286
C1,157,Raytraverse High,36,0.1459589591306874
C1,158,EIGCM (MF1),36,0.0032997942820980047
C1,158,Jones dcglare,36,0.004950275137183458
C1,158,Raytraverse Balanced,36,0.15387772291620322
C1,158,Raytraverse High,36,0.14920352411259147
C1,159,EIGCM (MF1),36,0.003285222057901453
C1,159,Jones dcglare,36,0.005595034178116486
C1,159,Raytraverse Balanced,36,0.15429367038546224
C1,159,Raytraverse High,36,0.15275567461093068
C1,160,EIGCM (MF1),36,0.010490048523256587
C1,160,Jones dcglare,36,0.03649469115823721
C1,160,Raytraverse Balanced,36,0.13584812894640935
C1,160,Raytraverse High,36,0.13562033747230362
C1,161,EIGCM (MF1),36,0.006397381355810098
C1,161,Jones dcglare,36,0.006391205414735285
C1,161,Raytraverse Balanced,36,0.048907968129031136
C1,161,Raytraverse High,36,0.04909310135864034
C1,162,EIGCM (MF1),36,0.00828031922287889
C1,162,Jones dcglare,36,0.007534222229707364
C1,162,Raytraverse Balanced,36,0.03344834169389269
C1,162,Raytraverse High,36,0.01957810919171008
C1,163,EIGCM (MF1),36,0.011100018927048422
C1,163,Jones dcglare,36,0.006287668101325175
C1,163,Raytraverse Balanced,36,0.025136569897463913
C1,163,Raytraverse High,36,0.009473073205851239
C1,164,EIGCM (MF1),36,0.01578604154003185
C1,164,Jones dcglare,36,0.04755646422344558
C1,164,Raytraverse Balanced,36,0.015391347386510342
C1,164,Raytraverse High,36,0.014495242519643969
C1,165,EIGCM (MF1),36,0.014688349941384004
C1,165,Jones dcglare,36,0.013177128328607759
C1,165,Raytraverse Balanced,36,0.019694577887156537
C1,165,Raytraverse High,36,0.019017754321985478
C1,166,EIGCM (MF1),36,0.005938327961266163
C1,166,Jones dcglare,36,0.006140622340371944
C1,166,Raytraverse Balanced,36,0.0100685019440147
C1,166,Raytraverse High,36,0.007454119548002932
C1,167,EIGCM (MF1),36,0.0034092994578554265
C1,167,Jones dcglare,36,0.0036120652119874612
C1,167,Raytraverse Balanced,36,0.012506854696134084
C1,167,Raytraverse High,36,0.01530834020937498
C1,168,EIGCM (MF1),36,0.010762921131585149
C1,168,Jones dcglare,36,0.04905999995585994
C1,168,Raytraverse Balanced,36,0.037273224722692136
C1,168,Raytraverse High,36,0.042421084033516965
C1,169,EIGCM (MF1),36,0.009955840586588138
C1,169,Jones dcglare,36,0.06578179163421831
C1,169,Raytraverse Balanced,36,0.08879772927924945
C1,169,Raytraverse High,36,0.08892338494631633
C1,170,EIGCM (MF1),36,0.01171210826562978
C1,170,Jones dcglare,36,0.04050619119343636
C1,170,Raytraverse Balanced,36,0.009240857066228587
C1,170,Raytraverse High,36,0.010536073515273088
C1,171,EIGCM (MF1),36,0.008890729990495092
C1,171,Jones dcglare,36,0.008566825943514126
C1,171,Raytraverse Balanced,36,0.005957265074637864
C1,171,Raytraverse High,36,0.008403515969953689
C1,172,EIGCM (MF1),36,0.013490939107992277
C1,172,Jones dcglare,36,0.03347767996148409
C1,172,Raytraverse Balanced,36,0.05550392561902384
C1,172,Raytraverse High,36,0.05500813967098319
C1,173,EIGCM (MF1),36,0.01473466189790438
C1,173,Jones dcglare,36,0.014195025701660915
C1,173,Raytraverse Balanced,36,0.07673478055829358
C1,173,Raytraverse High,36,0.07625513750345833
C1,174,EIGCM (MF1),36,0.00983303376765448
C1,174,Jones dcglare,36,0.060253496496661334
C1,174,Raytraverse Balanced,36,0.08966507378245019
C1,174,Raytraverse High,36,0.08941768214143131
C1,175,EIGCM (MF1),36,0.007365570272803804
C1,175,Jones dcglare,36,0.051721530171071166
C1,175,Raytraverse Balanced,36,0.09980831687576375
C1,175,Raytraverse High,36,0.09951079416199053
C1,176,EIGCM (MF1),36,0.013987274928235875
C1,176,Jones dcglare,36,0.06179214717715368
C1,176,Raytraverse Balanced,36,0.050262635840075884
C1,176,Raytraverse High,36,0.050428638302311785
C1,177,EIGCM (MF1),36,0.012643863918001666
C1,177,Jones dcglare,36,0.07466006171673074
C1,177,Raytraverse Balanced,36,0.15942842148251518
C1,177,Raytraverse High,36,0.15879966950469865
C1,178,EIGCM (MF1),36,0.01078429221181076
C1,178,Jones dcglare,36,0.011601831765388392
C1,178,Raytraverse Balanced,36,0.06970341511764845
C1,178,Raytraverse High,36,0.0696280139896334
C1,179,EIGCM (MF1),36,0.008798434835999713
C1,179,Jones dcglare,36,0.009028815616807571
C1,179,Raytraverse Balanced,36,0.03371833230570052
C1,179,Raytraverse High,36,0.032963902978822145
C1,180,EIGCM (MF1),36,0.008968953100557503
C1,180,Jones dcglare,36,0.026124844238917266
C1,180,Raytraverse Balanced,36,0.055465364864449196
C1,180,Raytraverse High,36,0.05724342609602888
C1,181,EIGCM (MF1),36,0.030018297540592723
C1,181,Jones dcglare,36,0.1136393915554512
C1,181,Raytraverse Balanced,36,0.12476895648477856
C1,181,Raytraverse High,36,0.12666343070602032
C1,182,EIGCM (MF1),36,0.03242237858160882
C1,182,Jones dcglare,36,0.09457964984686937
C1,182,Raytraverse Balanced,36,0.1128834120737398
C1,182,Raytraverse High,36,0.11384703643253002
C1,183,EIGCM (MF1),36,0.02947088296073865
C1,183,Jones dcglare,36,0.09425740921555634
C1,183,Raytraverse Balanced,36,0.1532823298832301
C1,183,Raytraverse High,36,0.15329204101803418
C1,184,EIGCM (MF1),36,0.009910182176442463
C1,184,Jones dcglare,36,0.032234396344796724
C1,184,Raytraverse Balanced,36,0.16865624753519906
C1,184,Raytraverse High,36,0.16939925419545887
C1,185,EIGCM (MF1),36,0.01647257694679419
C1,185,Jones dcglare,36,0.09150033145015135
C1,185,Raytraverse Balanced,36,0.008911397689577091
C1,185,Raytraverse High,36,0.008648805863795421
C1,186,EIGCM (MF1),36,0.009435866738894029
C1,186,Jones dcglare,36,0.049297517811813546
C1,186,Raytraverse Balanced,36,0.005965354111148112
C1,186,Raytraverse High,36,0.002831148914620278
C1,187,EIGCM (MF1),36,0.006929068106695313
C1,187,Jones dcglare,36,0.010219246054771411
C1,187,Raytraverse Balanced,36,0.008711149310330376
C1,187,Raytraverse High,36,0.0036477174675679084
C1,188,EIGCM (MF1),36,0.006737242300369554
C1,188,Jones dcglare,36,0.015879718347967305
C1,188,Raytraverse Balanced,36,0.009871727525757589
C1,188,Raytraverse High,36,0.004205279874153582
C1,189,EIGCM (MF1),36,0.010835289030165377
C1,189,Jones dcglare,36,0.08117059346361113
C1,189,Raytraverse Balanced,36,0.012740973951510293
C1,189,Raytraverse High,36,0.005234658875974839
C1,190,EIGCM (MF1),36,0.005728284323401043
C1,190,Jones dcglare,36,0.09112714673472955
C1,190,Raytraverse Balanced,36,0.007049890145159268
C1,190,Raytraverse High,36,0.004051655506739392
C1,191,EIGCM (MF1),36,0.01066547252215453
C1,191,Jones dcglare,36,0.09084973998525686
C1,191,Raytraverse Balanced,36,0.003751817296534442
C1,191,Raytraverse High,36,0.00270291407308699
C1,192,EIGCM (MF1),36,0.010230895767478043
C1,192,Jones dcglare,36,0.05738227608042236
C1,192,Raytraverse Balanced,36,0.001893058900723467
C1,192,Raytraverse High,36,0.0027705552394827033
C1,193,EIGCM (MF1),36,0.01624079395148901
C1,193,Jones dcglare,36,0.08583155313353355
C1,193,Raytraverse Balanced,36,0.13521869619667895
C1,193,Raytraverse High,36,0.1354501312029588
C1,194,EIGCM (MF1),36,0.05590563651555578
C1,194,Jones dcglare,36,0.052664750978410495
C1,194,Raytraverse Balanced,36,0.006216085133271629
C1,194,Raytraverse High,36,0.0026215812332530254
C1,195,EIGCM (MF1),36,0.008958524783396109
C1,195,Jones dcglare,36,0.012209513934543812
C1,195,Raytraverse Balanced,36,0.010494242268802165
C1,195,Raytraverse High,36,0.007115415419150795
C1,196,EIGCM (MF1),36,0.017108015314271068
C1,196,Jones dcglare,36,0.014737277476741119
C1,196,Raytraverse Balanced,36,0.019015712206197043
C1,196,Raytraverse High,36,0.02002769341778099
C1,197,EIGCM (MF1),36,0.01683052974965105
C1,197,Jones dcglare,36,0.06880154566052042
C1,197,Raytraverse Balanced,36,0.0921109859651886
C1,197,Raytraverse High,36,0.08841215961476831
C1,198,EIGCM (MF1),36,0.009783015286709919
C1,198,Jones dcglare,36,0.0642028620056281
C1,198,Raytraverse Balanced,36,0.11280251777106814
C1,198,Raytraverse High,36,0.1109027986677035
C1,199,EIGCM (MF1),36,0.009000368501113342
C1,199,Jones dcglare,36,0.06622118367827065
C1,199,Raytraverse Balanced,36,0.13369222058159824
C1,199,Raytraverse High,36,0.1319166738556587
C1,200,EIGCM (MF1),36,0.011316812073329463
C1,200,Jones dcglare,36,0.0685629775793621
C1,200,Raytraverse Balanced,36,0.15482135493529603
C1,200,Raytraverse High,36,0.15411757200131346
C1,201,EIGCM (MF1),36,0.015697136943440066
C1,201,Jones dcglare,36,0.07337908629831368
C1,201,Raytraverse Balanced,36,0.2151878572128577
C1,201,Raytraverse High,36,0.2149866926767267
C1,202,EIGCM (MF1),36,0.013766812349198911
C1,202,Jones dcglare,36,0.062385957170393656
C1,202,Raytraverse Balanced,36,0.09754440188657863
C1,202,Raytraverse High,36,0.09718034023066596
C1,203,EIGCM (MF1),36,0.010495851666597725
C1,203,Jones dcglare,36,0.010659984457940256
C1,203,Raytraverse Balanced,36,0.005417483256340068
C1,203,Raytraverse High,36,0.0053028818904265525
C1,204,EIGCM (MF1),36,0.01074363377245645
C1,204,Jones dcglare,36,0.05361687374701681
C1,204,Raytraverse Balanced,36,0.009657740587032025
C1,204,Raytraverse High,36,0.009300241027543777
C1,205,EIGCM (MF1),36,0.008117373399125685
C1,205,Jones dcglare,36,0.035615873119655986
C1,205,Raytraverse Balanced,36,0.023800751898920013
C1,205,Raytraverse High,36,0.019369401067687208
C1,206,EIGCM (MF1),36,0.006590897112453237
C1,206,Jones dcglare,36,0.07711421658529939
C1,206,Raytraverse Balanced,36,0.14485604110353922
C1,206,Raytraverse High,36,0.14214584411657813
C1,207,EIGCM (MF1),36,0.009255702527181112
C1,207,Jones dcglare,36,0.10840552226360943
C1,207,Raytraverse Balanced,36,0.1948262097884823
C1,207,Raytraverse High,36,0.19470255873090236
C1,208,EIGCM (MF1),36,0.019927534840084398
C1,208,Jones dcglare,36,0.10972375453147476
C1,208,Raytraverse Balanced,36,0.1948780605211605
C1,208,Raytraverse High,36,0.19466365566908866
C1,209,EIGCM (MF1),36,0.012109204349079998
C1,209,Jones dcglare,36,0.04814572030353568
C1,209,Raytraverse Balanced,36,0.13823459731755555
C1,209,Raytraverse High,36,0.13817281191620942
C1,210,EIGCM (MF1),36,0.010417285596745752
C1,210,Jones dcglare,36,0.03620485964567775
C1,210,Raytraverse Balanced,36,0.07805984723173275
C1,210,Raytraverse High,36,0.0778809706667565
C1,211,EIGCM (MF1),36,0.009018424752632188
C1,211,Jones dcglare,36,0.009823410227160876
C1,211,Raytraverse Balanced,36,0.0027909889263067087
C1,211,Raytraverse High,36,0.0023951635923483636
C1,212,EIGCM (MF1),36,0.011471855185469743
C1,212,Jones dcglare,36,0.04631455089647295
C1,212,Raytraverse Balanced,36,0.006647579609281368
C1,212,Raytraverse High,36,0.0076817946395833
C1,213,EIGCM (MF1),36,0.010079928792462329
C1,213,Jones dcglare,36,0.010100828245162893
C1,213,Raytraverse Balanced,36,0.00688362824449856
C1,213,Raytraverse High,36,0.0019059052548198714
C1,214,EIGCM (MF1),36,0.006651188921789349
C1,214,Jones dcglare,36,0.0841357095187268
C1,214,Raytraverse Balanced,36,0.06711903470931846
C1,214,Raytraverse High,36,0.059986028406707935
C1,215,EIGCM (MF1),36,0.007006326568557715
C1,215,Jones dcglare,36,0.032784740552659
C1,215,Raytraverse Balanced,36,0.11291984830634981
C1,215,Raytraverse High,36,0.11291953745346463
C1,216,EIGCM (MF1),36,0.01736032542445722
C1,216,Jones dcglare,36,0.06696138600328198
C1,216,Raytraverse Balanced,36,0.10856751181048915
C1,216,Raytraverse High,36,0.10855007127050464
C1,217,EIGCM (MF1),36,0.009798454134255632
C1,217,Jones dcglare,36,0.08586134981974675
C1,217,Raytraverse Balanced,36,0.09773628982753978
C1,217,Raytraverse High,36,0.09765687411284378
C1,218,EIGCM (MF1),36,0.01285026582500663
C1,218,Jones dcglare,36,0.06779320165259854
C1,218,Raytraverse Balanced,36,0.009234341410284308
C1,218,Raytraverse High,36,0.009671013654204568
C1,219,EIGCM (MF1),36,0.00824911179119371
C1,219,Jones dcglare,36,0.006767287002313448
C1,219,Raytraverse Balanced,36,0.0033848414506209416
C1,219,Raytraverse High,36,0.0054430271653046584
C1,220,EIGCM (MF1),36,0.011199122375907651
C1,220,Jones dcglare,36,0.04160801002172338
C1,220,Raytraverse Balanced,36,0.005952825831319291
C1,220,Raytraverse High,36,0.009309637185207885
C1,221,EIGCM (MF1),36,0.010854424753105683
C1,221,Jones dcglare,36,0.05100355083590066
C1,221,Raytraverse Balanced,36,0.004914605859371298
C1,221,Raytraverse High,36,0.005992332748186769
C1,222,EIGCM (MF1),36,0.007413613290052594
C1,222,Jones dcglare,36,0.0957910114836508
C1,222,Raytraverse Balanced,36,0.06710684491805703
C1,222,Raytraverse High,36,0.06014040729221633
C1,223,EIGCM (MF1),36,0.010934827106645187
C1,223,Jones dcglare,36,0.08818790704170709
C1,223,Raytraverse Balanced,36,0.058359062093439454
C1,223,Raytraverse High,36,0.05833172162964512
C1,224,EIGCM (MF1),36,0.012665873142150738
C1,224,Jones dcglare,36,0.050042692774317825
C1,224,Raytraverse Balanced,36,0.061288803638489264
C1,224,Raytraverse High,36,0.06119336750768114
C1,225,EIGCM (MF1),36,0.015227737372381435
C1,225,Jones dcglare,36,0.08473207057572747
C1,225,Raytraverse Balanced,36,0.16929000569241462
C1,225,Raytraverse High,36,0.1689163277713918
C1,226,EIGCM (MF1),36,0.007837562815821287
C1,226,Jones dcglare,36,0.005770863483538086
C1,226,Raytraverse Balanced,36,0.07746386705531691
C1,226,Raytraverse High,36,0.07761339842152813
C1,227,EIGCM (MF1),36,0.0070492260110399515
C1,227,Jones dcglare,36,0.005533043920049299
C1,227,Raytraverse Balanced,36,0.008641753667178738
C1,227,Raytraverse High,36,0.009519078066273308
C1,228,EIGCM (MF1),36,0.008858187241520316
C1,228,Jones dcglare,36,0.013737360264483736
C1,228,Raytraverse Balanced,36,0.07670064300021193
C1,228,Raytraverse High,36,0.07748195734192839
C1,229,EIGCM (MF1),36,0.014345247759885498
C1,229,Jones dcglare,36,0.07748978047194606
C1,229,Raytraverse Balanced,36,0.14967653146147142
C1,229,Raytraverse High,36,0.14978884356465424
C1,230,EIGCM (MF1),36,0.008461498721086272
C1,230,Jones dcglare,36,0.06425367446833877
C1,230,Raytraverse Balanced,36,0.1535751671735205
C1,230,Raytraverse High,36,0.150010795358057
C1,231,EIGCM (MF1),36,0.008516411671867575
C1,231,Jones dcglare,36,0.030797852607829027
C1,231,Raytraverse Balanced,36,0.18418086204427467
C1,231,Raytraverse High,36,0.18299498015673285
C1,232,EIGCM (MF1),36,0.007245801643864
C1,232,Jones dcglare,36,0.022171755178070282
C1,232,Raytraverse Balanced,36,0.15843282578405166
C1,232,Raytraverse High,36,0.15680298704814133
C1,233,EIGCM (MF1),36,0.012807224539645149
C1,233,Jones dcglare,36,0.09593262668888336
C1,233,Raytraverse Balanced,36,0.011490861335852587
C1,233,Raytraverse High,36,0.008681143712698519
C1,234,EIGCM (MF1),36,0.009878325046042868
C1,234,Jones dcglare,36,0.0048224528975834595
C1,234,Raytraverse Balanced,36,0.00922040859686664
C1,234,Raytraverse High,36,0.001850507002504087
C1,235,EIGCM (MF1),36,0.007673470064829425
C1,235,Jones dcglare,36,0.0064047782452387346
C1,235,Raytraverse Balanced,36,0.009184323171439563
C1,235,Raytraverse High,36,0.0025790419130135387
C1,236,EIGCM (MF1),36,0.00800153981043996
C1,236,Jones dcglare,36,0.007988296114090397
C1,236,Raytraverse Balanced,36,0.009931106583475898
C1,236,Raytraverse High,36,0.0035881660946722556
C1,237,EIGCM (MF1),36,0.012948676190799063
C1,237,Jones dcglare,36,0.08094090580070144
C1,237,Raytraverse Balanced,36,0.014561749994133313
C1,237,Raytraverse High,36,0.006747946727742859
C1,238,EIGCM (MF1),36,0.005950006983165835
C1,238,Jones dcglare,36,0.07458471840087672
C1,238,Raytraverse Balanced,36,0.006174689887890005
C1,238,Raytraverse High,36,0.0037754036979588154
C1,239,EIGCM (MF1),36,0.005484082973276192
C1,239,Jones dcglare,36,0.07025682196751955
C1,239,Raytraverse Balanced,36,0.002759221932170775
C1,239,Raytraverse High,36,0.002597565613319523
C1,240,EIGCM (MF1),36,0.008486084403320406
C1,240,Jones dcglare,36,0.030816940631765037
C1,240,Raytraverse Balanced,36,0.004127320582025138
C1,240,Raytraverse High,36,0.003197993237006868
C1,241,EIGCM (MF1),36,0.01241198222603644
C1,241,Jones dcglare,36,0.013828567159016737
C1,241,Raytraverse Balanced,36,0.16369588899967993
C1,241,Raytraverse High,36,0.16257997956177633
C1,242,EIGCM (MF1),36,0.008307360258646812
C1,242,Jones dcglare,36,0.007783920001760041
C1,242,Raytraverse Balanced,36,0.02328723687707031
C1,242,Raytraverse High,36,0.015364191636541066
C1,243,EIGCM (MF1),36,0.007245099918853205
C1,243,Jones dcglare,36,0.008546790992801848
C1,243,Raytraverse Balanced,36,0.01496891203557244
C1,243,Raytraverse High,36,0.009966957302085305
C1,244,EIGCM (MF1),36,0.009601490046660008
C1,244,Jones dcglare,36,0.01002245812164597
C1,244,Raytraverse Balanced,36,0.00900027671546532
C1,244,Raytraverse High,36,0.010563251702480814
C1,245,EIGCM (MF1),36,0.010687689872959245
